Time,Speed,Accelerator pedal position,Throttle position,FC_avg_rate,Engine speed,Trip fuel consumption,slope
2440,0.0,0.0,2.104956703,0.179678858,644.6039823,2031871.2438,0
2441,0.0,0.0,2.056479665,0.17457135,650.800885,2032038.6795,0
2442,0.0,0.0,2.068092549,0.176101009,649.0033186,2032225.9055,0
2443,0.0,0.0,2.063852496,0.182677683,657.2754425,2032384.4151,0
2444,0.0,0.0,2.050727237,0.186990113,662.5752212,2032570.7783000001,0
2445,0.0,0.0,2.062772228,0.187638274,659.7544248,2032761.4313,0
2446,0.0,0.0,2.043705493,0.189530904,664.5962389,2032934.6449,0
2447,0.0,0.0,2.015807565,0.186886408,662.8539823,2033134.9992,0
2448,0.0,0.0,2.001521018,0.182020879,662.6449115,2033301.7577,0
2449,0.0,0.0,2.027258409,0.175677544,647.0044248,2033500.7923,0
2450,0.0,0.0,2.033388931,0.172644151,647.9059735,2033652.1325,0
2451,0.0,0.0,2.029662006,0.179410951,654.9469027,2033835.3223,0
2452,0.0,0.0,2.009460989,0.181044317,657.0929204,2033995.9707,0
2453,0.0,0.0,1.949722155,0.183317201,663.1559735,2034182.1773,0
2454,0.0,0.0,1.983669585,0.179462804,661.425885,2034343.1203,0
2455,0.0,0.0,2.01683382,0.171434251,648.9856195,2034527.5467,0
2456,0.0,0.0,2.0167528,0.174683697,646.8639381,2034684.0288,0
2457,0.0,0.0,1.98240027,0.175798534,651.7256637,2034858.0489,0
2458,0.0,0.0,2.002439246,0.17956651,655.8495575,2035026.0913,0
2459,0.0,0.0,2.017563001,0.179091192,653.7068584,2035198.6752,0
2460,0.0,0.0,2.020506732,0.171762652,650.4059735,2035377.6554,0
2461,0.0,0.0,2.027852556,0.166819345,644.3982301,2035537.6343,0
2462,0.0,0.0,2.08227107,0.169671253,642.7577434,2035711.533,0
2463,0.0,0.0,2.019237417,0.174796045,646.7688053,2035874.7427,0
2463,0.0,0.0,2.025340933,0.176852876,651.5077434,2036044.3675,0
2464,0.0,0.0,2.035279401,0.176731886,654.3993363,2036220.2458,0
2465,0.0,0.0,2.033388931,0.169403346,647.800885,2036382.8215,0
2466,0.0,0.0,2.047648472,0.163915584,641.3196903,2036560.1185,0
2467,0.0,0.0,2.072629675,0.168660122,644.8130531,2036708.6656,0
2468,0.0,0.0,2.059936523,0.173275028,647.7865044,2036886.1385000001,0
2469,0.0,0.0,2.142279971,0.175859029,647.0918142,2037040.8537,0
2470,0.0,0.0,1.184190058,0.125,374.4900442,2037193.4686,0
2471,0.0,0.0,1.030008772,0.109375,322.125,2037235.1202,0
2472,0.0,0.0,1.016505419,0.109375,322.125,2037235.1202,0
2473,0.0,0.0,8.150380903,0.109375,322.125,2037235.1202,0
2473,0.0,0.0,8.730511961,0.109375,322.125,2037235.1202,0
2474,0.0,0.0,8.738776013,0.109375,322.125,2037235.1202,0
2475,0.0,0.0,9.170397193,0.109375,322.125,2037235.1202,0
2476,0.0,0.0,2.051240364,0.185512306,648.7267699,2037235.1202,0
2477,0.0,0.0,2.051807505,0.185149336,645.9137168,2037418.7873,0
2478,0.0,0.0,2.045271882,0.180983822,646.045354,2037593.3212000001,0
2479,0.0,0.0,2.09874516,0.176524475,643.3982301,2037780.5681,0
2480,0.0,0.0,2.14368432,0.176152862,638.1725664,2037940.4316,0
2481,0.0,0.0,2.045676983,0.179860343,645.704646,2038130.1238,0
2482,0.0,0.0,2.079192305,0.182781388,643.3550885,2038299.1406,0
2483,0.0,0.0,2.066067046,0.182228291,647.0210177,2038489.5908,0
2484,0.0,0.0,2.115732379,0.176325705,639.449115,2038664.0078,0
2485,0.0,0.0,2.154649042,0.17481333,637.8794248,2038838.95,0
2486,0.0,0.0,2.100689643,0.179661574,642.8705752,2039012.9936,0
2487,0.0,0.0,2.07103628,0.180180102,645.0298673,2039180.4956999999,0
2488,0.0,0.0,2.152650546,0.176075083,639.7068584,2039360.9911,0
2489,0.0,0.0,2.112599601,0.182522124,642.6814159,2039524.1935,0
2490,0.0,0.0,2.088293565,0.178676369,644.8915929,2039705.6238,0
2491,0.0,0.0,2.127021182,0.174994815,640.7057522,2039872.6454,0
2492,0.0,0.0,2.088698666,0.182297428,645.8019912,2040045.5898,0
2492,0.0,0.0,2.128209477,0.178322041,642.0265487,2040227.4564,0
2493,0.0,0.0,2.127102202,0.172894773,638.1725664,2040381.5095,0
2494,0.0,0.0,2.122862149,0.180309735,641.1725664,2040565.0019999999,0
2495,0.0,0.0,2.051051317,0.182435702,650.0829646,2040729.2456999999,0
2496,0.0,0.0,2.169691778,0.179868985,640.1902655,2040915.4462000001,0
2497,0.0,0.0,2.038304152,0.176533117,639.8893805,2041075.7842,0
2498,0.0,0.0,2.318795803,0.214852392,663.6847345,2041271.3261,0
2499,0.863938053,4.201946427,2.803593188,0.230019358,688.0044248,2041468.2804999999,0
2500,2.551161504,9.958101796,5.134569016,0.43999758,864.3639381,2041743.085,0
2501,5.118570243,13.15969281,6.137463055,0.520490528,1101.526549,2042174.8528,0
2502,7.082204093,14.53525239,6.527466901,0.512505185,1213.431416,2042698.0124,0
2503,8.799294801,15.14282227,7.596257303,0.62439505,1415.554204,2043224.214,0
2504,10.46881914,15.95540004,8.246632804,0.691579093,1548.865044,2043867.1576999999,0
2505,12.34665376,18.08730944,8.479646666,0.761649613,1336.647124,2044555.1731,0
2506,14.02198562,15.05523952,7.31290294,0.614698562,1360.394912,2045254.0959,0
2507,15.21266593,15.8468871,7.448206539,0.623003664,1353.161504,2045866.1511,0
2508,16.62831858,18.10794256,8.038411098,0.687543211,1312.442478,2046486.3209,0
2509,18.2909292,18.31270741,8.964795138,0.778709209,1436.830752,2047166.3950999998,0
2510,19.84354259,18.08628319,9.310291932,0.806148023,1563.799779,2047950.7086,0
2511,21.38938053,18.01452637,9.7430744,0.821392768,1682.924779,2048727.9575,0
2512,22.85985896,18.17475716,10.03917593,0.852953886,1792.455752,2049566.3254,0
2513,24.29611449,19.31676274,9.0069256,0.753163025,1363.704646,2050354.988,0
2514,25.63440265,19.94064466,9.120164719,0.780783324,1318.215708,2051137.8234,0
2515,26.98561947,20.42555007,9.640286876,0.844890763,1386.443584,2051879.339,0
2516,28.46570796,23.43444824,11.8931053,1.042139104,1465.473451,2052794.8032,0
2517,30.43293695,24.74945879,13.43745679,1.155178374,1564.138274,2053804.3436,0
2518,32.58496958,25.78430176,15.20031954,1.277568446,1677.391593,2055004.3149,0
2519,34.90230918,25.80912092,15.50608947,1.330691717,1794.126106,2056266.7636,0
2520,37.03525996,25.86675323,15.10636321,1.309224627,1903.882743,2057541.6576999999,0
2521,38.92339602,25.8972168,14.95844748,1.330000346,1907.751106,2058938.6137,0
2522,40.49115044,25.8972168,14.59382994,1.23602565,1552.931416,2060130.3596,0
2523,41.95519912,25.8972168,14.88606951,1.267284292,1608.168142,2061500.7035,0
2524,43.66440819,25.8972168,15.17585147,1.313701258,1666.93031,2062702.6779,0
2525,45.10094027,25.8972168,15.44999654,1.335375761,1724.971239,2064055.4155000001,0
2526,46.6196073,25.8972168,15.52426499,1.336931347,1782.626106,2065360.7515,0
2527,48.12907909,26.5242585,15.59429337,1.346524129,1837.973451,2066685.4309,0
2528,49.53332412,27.90151951,16.66138235,1.467600595,1894.074115,2068126.135,0
2529,51.0492948,28.06952823,16.5947028,1.472379701,1950.965708,2069459.9224999999,0
2530,52.53954646,29.5477673,18.13222159,1.580337389,2007.790929,2071079.616,0
2531,54.38779038,33.55269981,28.0690151,2.15697594,2083.268805,2072680.6685,0
2532,56.79355642,35.08903031,37.3417407,2.387505185,2177.279867,2075081.3864,0
2533,59.44192478,35.2142334,42.1520672,2.590656112,2280.607301,2077400.4511,0
2534,62.01908186,35.21339619,41.89971654,2.6673638,2386.588496,2080148.6765,0
2535,64.65113385,29.68393511,24.99724532,2.028475871,2286.622788,2082734.0649,0
2536,66.01362002,25.39648546,14.55134839,1.285199461,1848.405973,2084627.9734,0
2537,66.63723728,25.21972656,14.54848568,1.323233545,1867.001106,2085988.4449,0
2538,67.27378319,25.21972656,14.49882035,1.337553581,1883.884956,2087219.8278,0
2539,67.81346792,24.70052263,13.99752186,1.280878388,1899.227876,2088652.0452,0
2540,68.23900719,24.27983917,13.64967549,1.240191164,1911.998894,2089850.6453,0
2541,68.69952987,24.09973145,13.43813196,1.201811394,1923.462389,2091135.08,0
2542,69.08248064,22.92634407,12.63284599,1.10595271,1887.861726,2092296.546,0
2543,69.19054204,22.37997139,11.43661094,1.017249723,1546.753319,2093394.0731,0
2544,69.32024336,22.29003906,11.39655999,0.993950498,1530.820796,2094368.1945,0
2545,69.44365321,22.29003906,11.42205432,0.997286366,1533.442478,2095350.4939000001,0
2546,69.5474281,22.27151246,11.42813083,0.991435633,1536.158186,2096321.1993,0
2547,69.63965708,19.36956085,9.964691432,0.858631775,1537.03208,2097286.7058,0
2548,69.54480088,18.66149902,9.411729121,0.780126521,1535.068584,2098095.0264,0
2549,69.43017146,18.67554251,9.4293645,0.798508366,1531.840708,2098868.0009,0
2550,69.21397954,18.87722859,9.487725992,0.81358891,1529.153761,2099657.3087,0
2551,69.11946903,18.94380012,9.566369521,0.824668142,1526.412611,2100446.8319,0
2552,69.0595271,20.5593683,10.20632043,0.886312569,1524.88385,2101249.9533,0
2553,69.06457412,21.1151123,10.66276078,0.922333034,1524.82854,2102174.1017,0
2554,69.07646571,21.04297739,10.61622822,0.911331582,1525.640487,2103002.4236,0
2555,69.10073285,20.95166772,10.49594035,0.899707895,1526.209071,2103980.8459,0
2556,69.14283739,20.81604004,10.44392544,0.882069275,1526.743363,2104756.2663,0
2557,69.16931692,20.81604004,10.43606648,0.88365943,1527.02323,2105722.3149,0
2558,69.12665929,20.81604004,10.45397193,0.890045976,1527.309735,2106492.821,0
2559,69.15403761,20.81604004,10.46979786,0.889441026,1527.605088,2107440.8303,0
2560,69.17920354,20.81604004,10.47792688,0.887608891,1527.969027,2108244.0681,0
2561,69.21605365,20.81604004,10.46304618,0.881948285,1528.294248,2109178.1392,0
2562,69.22296737,20.81604004,10.44919174,0.888801507,1528.831858,2110003.2838,0
2563,69.24350111,20.81604004,10.43144834,0.894626314,1529.215708,2110906.3524,0
2564,69.2753042,20.81604004,10.45926524,0.882216192,1529.67146,2111756.1002,0
2565,69.28871681,20.81604004,10.47090514,0.882121128,1529.986726,2112641.9464,0
2566,69.32252489,20.81604004,10.47698164,0.880842091,1530.375,2113489.4486,0
2567,69.32909292,20.81604004,10.46590889,0.885534776,1530.81969,2114365.159,0
2568,69.33953263,20.81604004,10.46118272,0.88390141,1531.196903,2115254.0807,0
2568,69.3803927,20.81604004,10.4530537,0.881317409,1531.699115,2116081.9528,0
2569,69.37389381,20.62591283,10.31707494,0.871914754,1531.797566,2117006.6926,0
2570,69.39394358,19.99800691,9.993507588,0.842306762,1531.460177,2117773.714,0
2571,69.33144358,19.96154785,9.959614171,0.842194414,1530.707965,2118663.8241,0
2572,69.28387721,19.96154785,9.928097345,0.84052648,1529.659292,2119443.9226,0
2573,69.21902655,19.96154785,9.918077857,0.840172152,1528.806416,2120315.74,0
2574,69.21349558,19.96154785,9.942626953,0.845651272,1527.811947,2121100.7645,0
2575,69.16019082,19.96154785,9.927098097,0.845806831,1526.994469,2121945.4384,0
2576,69.10813053,19.96154785,9.909300678,0.839774613,1526.151549,2122761.7127,0
2577,69.08953263,19.96154785,9.923614232,0.84326604,1525.295354,2123614.8578,0
2578,69.03443031,19.96154785,9.895473244,0.838884472,1524.313053,2124404.9972,0
2579,69.02053374,19.96154785,9.902278934,0.840241289,1523.686947,2125310.5171,0
2580,68.98126383,19.96154785,9.903440222,0.834260924,1522.743363,2126045.1007,0
2581,68.92989491,19.96154785,9.93601031,0.843300608,1522.026549,2126940.4167,0
2582,68.9092229,19.96154785,9.901306692,0.837570866,1521.346239,2127722.6079,0
2583,68.87403208,19.96154785,9.849534836,0.835159707,1520.579646,2128570.5767,0
2584,68.83531527,19.96154785,9.917834797,0.836404176,1519.748894,2129361.1796,0
2585,68.79487002,19.96154785,9.864199478,0.836317754,1519.140487,2130217.3564,0
2586,68.79784292,19.96154785,9.875947395,0.832930033,1518.480088,2131018.5247,0
2587,68.76431139,19.96154785,9.873408765,0.840863523,1517.68031,2131836.9814,0
2588,68.7168833,19.10143827,9.833735913,0.842721585,1517.136062,2132656.924,0
2589,68.21868086,0.032191994,5.394886658,0.240476355,1503.09292,2133370.6845,0
2590,66.66599834,0.0,5.194793971,0.0,1471.168142,2133543.9672,0
2591,64.24937777,0.0,4.803655844,0.0,1417.102876,2133547.7227,0
2592,61.38502489,0.0,4.40609012,0.0,1353.725664,2133547.7227,0
2593,58.14083241,0.0,4.189226269,0.0,1283.030973,2133547.7227,0
2594,54.78456858,0.0,4.845327192,0.0,1463.096239,2133547.7227,0
2595,52.84748341,0.0,5.045797973,0.0,1477.775442,2133547.7227,0
2596,51.54383296,0.545832541,5.27319444,0.0,1441.574115,2133547.7227,0
2597,50.29514657,1.884717013,4.740217091,0.194068031,1410.150442,2133547.7227,0
2598,49.47759956,5.987170734,4.187686886,0.565300055,1386.084071,2133863.9459,0
2599,48.97580199,9.411972181,5.431048638,0.479647746,1372.082965,2134406.5349,0
2600,48.65313883,9.487915039,5.468885034,0.428201051,1361.738938,2134864.8606,0
2601,48.30600111,9.703347535,5.464347907,0.445528554,1352.59292,2135278.9708000002,0
2602,48.0234375,10.37597656,5.782162827,0.496517215,1344.642699,2135751.9572,0
2603,47.81512721,13.90848075,6.758077166,0.620990044,1339.649336,2136207.4377,0
2604,47.83559181,14.36489409,7.100846282,0.616625761,1339.080752,2136905.4043,0
2605,47.80648507,13.56811523,6.8452008,0.558386338,1338.349558,2137453.9998,0
2606,47.76064712,15.29095405,7.316872926,0.609988592,1337.78208,2138031.2564,0
2607,47.85889104,16.02478027,7.713790488,0.659775996,1339.935841,2138631.8983,0
2608,48.00131361,16.02478027,7.724350111,0.661867395,1343.233407,2139304.9923,0
2609,48.10246128,16.02478027,7.7488722,0.661789616,1347.11615,2139940.2343,0
2610,48.23333794,16.02478027,7.796647063,0.664918072,1350.706858,2140578.356,0
2611,48.36919248,16.02478027,7.807206686,0.665514381,1354.701327,2141250.3996,0
2612,48.53187223,16.02478027,7.796052916,0.662429134,1358.817478,2141895.0111,0
2613,48.65334624,16.02478027,7.795674822,0.650260993,1362.388274,2142552.5655,0
2614,48.78042035,16.02478027,7.794351493,0.65141904,1365.95354,2143192.9441,0
2615,48.88827434,16.02478027,7.847014571,0.659404383,1369.50885,2143836.549,0
2616,49.00829646,16.02478027,7.885850214,0.662524198,1373.138274,2144474.9043,0
2617,49.12493086,16.02478027,7.860166837,0.657952503,1376.767699,2145103.1767,0
2618,49.2753042,16.02191756,7.852361899,0.659603153,1380.457965,2145779.2996,0
2619,49.37437777,15.80643105,7.854360395,0.652378319,1383.675885,2146418.2473,0
2620,49.46314989,15.72570801,7.792596057,0.647988108,1386.797566,2147062.3729,0
2621,49.59782909,15.52337376,7.699774008,0.642733684,1389.603982,2147708.3008,0
2622,49.6610896,14.1261278,7.236690015,0.594009264,1390.860619,2148313.8986,0
2623,49.64311394,13.90075684,7.171090725,0.574884195,1390.746681,2148901.9273,0
2624,49.57307799,12.48333686,6.595496794,0.521631291,1388.719027,2149435.6881,0
2625,49.45526825,12.20703125,6.576105979,0.50293833,1385.463496,2149983.4596,0
2626,49.33130531,12.20703125,6.572135993,0.513602738,1381.823009,2150439.9921,0
2627,49.1899198,12.44255674,6.58831301,0.513862002,1378.292035,2151005.5277,0
2628,49.08884126,12.58912213,6.662446419,0.527525235,1374.79646,2151498.5396,0
2628,48.95084347,12.65869141,6.691208561,0.528864768,1371.983407,2152003.1212,0
2629,48.89477323,12.65869141,6.677165074,0.529659845,1369.248894,2152530.8719,0
2630,48.80842091,12.6848339,6.672871007,0.527577088,1366.715708,2153035.2564,0
2631,48.71916482,12.7029824,6.664741989,0.526712873,1364.128319,2153567.1211,0
2632,48.61303927,12.73498535,6.657693238,0.527862279,1361.439159,2154072.8835,0
2633,48.54652931,12.96324603,6.739955666,0.528380808,1359.355088,2154604.4388,0
2634,48.44738662,12.99133301,6.703280559,0.533211767,1357.153761,2155120.8825,0
2635,48.38862002,13.74003993,6.948258392,0.557720893,1355.734513,2155634.4099,0
2636,48.37949392,13.85438632,6.988795458,0.569085315,1354.691372,2156206.2855,0
2637,48.36780973,13.87939453,7.011589118,0.567365528,1353.89823,2156755.3207,0
2638,48.33559181,13.91633971,7.019394056,0.560339463,1353.515487,2157324.8792,0
2639,48.31830752,15.04411275,7.30396372,0.592306762,1353.72677,2157866.5597,0
2640,48.44081858,16.58325195,8.078381024,0.681260371,1356.771018,2158484.6339,0
2641,48.61449115,16.49545315,8.063743389,0.666897124,1361.952434,2159164.8012,0
2642,48.77717091,15.39393062,7.564281362,0.611241704,1365.746681,2159771.6613,0
2643,48.8731333,15.38058931,7.610651877,0.615986242,1368.588496,2160409.9959,0
2644,48.933974,15.1522206,7.522096887,0.612183697,1371.243363,2160995.7363,0
2645,49.0083656,14.19837074,7.175087718,0.573726148,1372.438053,2161614.635,0
2646,48.99827157,13.23906552,6.838854224,0.536167381,1371.945796,2162157.2191,0
2647,48.9404729,13.21465146,6.840069526,0.528804273,1370.688053,2162718.1458,0
2648,48.87638274,13.67365744,6.979721204,0.538397055,1369.283186,2163206.5063,0
2649,48.87278761,13.81384926,7.076000112,0.558611034,1368.25885,2163770.2552,0
2650,48.87230365,13.82141113,7.053449513,0.567002558,1367.771018,2164279.9888999998,0
2651,48.82791759,13.82141113,7.061956625,0.554022055,1367.475664,2164865.3246,0
2652,48.84202157,13.84728356,7.0630639,0.555154176,1367.059735,2165358.8122,0
2653,48.79618363,13.90075684,7.065683551,0.560106126,1366.627212,2165973.6816,0
2654,48.77143252,13.94807259,7.095850041,0.566786504,1366.320796,2166464.6869,0
2655,48.78698838,13.97399902,7.092852297,0.562716054,1366.40708,2167059.8596,0
2656,48.79680586,13.97399902,7.080834313,0.567356886,1366.097345,2167570.6374,0
2657,48.76873617,13.97399902,7.11291828,0.563692616,1365.789823,2168163.2584,0
2658,48.77212389,13.97399902,7.079727038,0.559846861,1366.011062,2168679.4533,0
2659,48.77191648,13.97399902,7.084669265,0.55754805,1365.996681,2169281.9898,0
2660,48.77143252,14.0008977,7.09233917,0.560287611,1365.85177,2169803.797,0
2661,48.77309181,14.01062012,7.101089343,0.559553028,1365.97677,2170378.6396,0
2662,48.78387721,14.01062012,7.108975301,0.560961698,1365.788717,2170913.6637,0
2663,48.76845962,14.01062012,7.107922039,0.567590224,1366.016593,2171474.676,0
2664,48.76555586,14.44610326,7.166769652,0.564332135,1366.193584,2172020.1769,0
2665,48.9200083,22.11357724,10.29773813,0.859660191,1372.169248,2172631.0716,0
2666,49.61373064,24.09006304,12.27868004,1.032252489,1390.971239,2173572.3577,0
2667,50.42173673,24.39893874,12.63643788,1.039451397,1414.841814,2174514.7953,0
2668,51.35142423,25.31840907,13.24308952,1.068843335,1439.813053,2175611.9888999998,0
2669,52.53947732,32.39035817,26.59380077,1.536305655,1474.059735,2176625.4113,0
2670,54.0775719,33.13598633,34.51343638,1.708967091,1517.612832,2178227.7462999998,0
2671,55.80365044,33.33410753,35.49704763,1.735325636,1566.887168,2179813.9137,0
2672,57.67215155,33.8619536,36.13559419,1.831391731,1617.795354,2181639.3996,0
2673,59.5342229,34.1269164,36.03458911,1.889562016,1670.498894,2183404.6946,0
2674,61.49681969,34.8578259,37.93659041,1.982672497,1723.817478,2185377.5741,0
2675,63.38025442,35.09367546,38.57897193,2.072135993,1778.94469,2187274.7939,0
2676,65.43431969,35.20812988,39.34307267,2.136468128,1833.787611,2189445.8229,0
2677,67.25421737,32.71886775,30.23160411,1.970115459,1885.714602,2191430.4029,0
2678,68.61615044,23.88616241,14.63431299,1.211732577,1918.557522,2193360.7769,0
2679,68.86255531,21.13939133,10.66675777,0.871543142,1659.735619,2194449.6851,0
2680,68.94227046,22.03209801,11.10788531,0.990813399,1522.753319,2195377.2722,0
2681,69.07750277,22.10234245,11.22344701,0.994987555,1525.199115,2196268.184,0
2682,69.23036504,22.12843093,11.26522638,0.98602565,1527.896018,2197290.7469,0
2683,69.2831167,22.14811882,11.26646869,0.979561325,1530.752212,2198246.3679,0
2684,69.46750553,22.20634528,11.3659614,0.977098313,1533.469027,2199220.3264,0
2685,69.51728429,21.0583172,10.80268252,0.925841745,1535.639381,2200173.8561,0
2686,69.51597069,19.91882324,9.949000536,0.818203816,1535.720133,2201036.1101,0
2687,69.52302268,19.91882324,9.945543677,0.844190749,1534.730088,2201885.1035,0
2688,69.47967367,19.91882324,9.962422869,0.853679826,1533.853982,2202649.9273,0
2689,69.43957412,19.91882324,9.967392103,0.848157494,1532.679204,2203568.3709,0
2690,69.37050608,19.91882324,9.955914253,0.850283462,1531.903761,2204339.1364,0
2691,69.33974004,20.47084032,10.12592147,0.860740459,1530.808628,2205219.9239,0
2691,69.34693031,21.80313515,11.11949819,0.972163648,1531.865044,2206027.5223,0
2692,69.49018252,22.5418766,11.55292882,0.988868916,1534.368363,2207075.4432,0
2693,69.65611173,22.88920985,11.8081692,1.00390625,1538.06969,2207922.5541,0
2694,69.81892976,23.13121694,12.03675397,1.01349039,1542.386062,2209023.1525,0
2695,70.03650442,23.2635498,12.13170955,1.026358545,1547.056416,2209932.4525,0
2696,70.24688883,22.44675898,11.87033864,1.014924986,1551.561947,2211015.6034,0
2697,70.27433628,18.51444751,9.403411055,0.752143252,1552.211283,2211887.1596,0
2698,70.17249723,18.48754883,9.404653364,0.773618985,1549.928097,2212720.1596,0
2699,70.04618363,18.57902054,9.367222069,0.794204577,1547.027655,2213446.3925,0
2700,69.93127765,19.47675047,9.792469666,0.845132743,1544.573009,2214235.1397,0
2701,69.88357301,19.69582887,9.812211568,0.839377074,1543.144912,2215047.8848,0
2702,69.81236173,19.1385995,9.606609513,0.823043418,1541.320796,2215895.3259,0
2703,69.70340155,18.47229004,9.352584434,0.78217471,1539.064159,2216686.6067,0
2704,69.5878042,18.71337891,9.383318066,0.788872373,1536.304204,2217442.0127,0
2705,69.48396018,19.45017587,9.728247718,0.829637376,1534.293142,2218262.4833,0
2706,69.41516869,19.94561389,9.975953229,0.850300747,1533.289823,2219045.7495,0
2707,69.3857854,20.21821959,10.00290592,0.848062431,1532.358407,2219917.6742,0
2708,69.43639381,20.703125,10.40762842,0.881144566,1532.561947,2220701.4018,0
2709,69.46487832,20.703125,10.34416266,0.882259403,1533.115044,2221648.9629,0
2710,69.44676438,20.703125,10.31872235,0.871724627,1533.797566,2222417.1284,0
2711,69.51839049,20.703125,10.32674334,0.872165376,1534.244469,2223353.5919,0
2712,69.51272124,20.703125,10.37748894,0.873764173,1534.65708,2224111.1359,0
2713,69.52309181,20.703125,10.38904781,0.877774129,1535.184735,2225056.8278,0
2714,69.52150166,20.1051155,10.03034474,0.83460661,1535.240044,2225823.5055,0
2715,69.51769912,19.61899479,9.826309069,0.817348244,1534.537611,2226679.7704,0
2716,69.45962389,19.61364746,9.813561904,0.820087804,1533.543142,2227447.1613,0
2717,69.42851217,19.61364746,9.807782469,0.81958656,1532.498894,2228298.7595,0
2718,69.37237279,19.61364746,9.798492162,0.822282909,1531.640487,2229071.6962,0
2719,69.30461836,19.61364746,9.788364647,0.819189021,1530.196903,2229927.627,0
2720,69.23935288,19.6041411,9.848859669,0.825653346,1529.262168,2230663.3187,0
2721,69.19434458,19.13616889,9.565019186,0.796693515,1527.827434,2231535.6258,0
2722,69.10571073,18.79061809,9.483323899,0.788829162,1525.811947,2232246.1559,0
2723,69.00636062,18.87614833,9.421127454,0.781241358,1523.853982,2233088.534,0
2724,68.95374723,19.680246,9.780802769,0.815472898,1522.165929,2233790.0828,0
2725,68.91482301,20.79997105,10.45475512,0.874429618,1521.95354,2234678.7219,0
2726,68.97441925,21.23215937,10.59516299,0.879156872,1522.710177,2235437.3333,0
2727,69.07549779,22.74056494,11.66371033,0.984029314,1525.222345,2236405.9644,0
2728,69.27281527,23.21666616,11.88216758,0.986691095,1529.436947,2237323.23,0
2729,69.5878042,27.57392816,15.91135211,1.229846515,1537.769912,2238373.421,0
2730,70.12154314,27.3944956,16.68385193,1.220798189,1549.857301,2239539.02,0
2731,70.68667035,27.1456288,15.67120847,1.201733614,1562.136062,2240771.7772,0
2732,71.18300608,27.31487983,15.91772569,1.238082481,1573.982301,2241909.0681,0
2733,71.73409845,28.02494015,16.58881533,1.29119711,1586.209071,2243191.2739,0
2734,72.31471239,28.31804394,17.15025775,1.323950843,1599.306416,2244375.9314,0
2735,73.08337942,30.98579339,23.3509165,1.547229328,1614.452434,2245806.9817,0
2736,74.01126936,33.72403035,33.58332541,1.795595962,1634.378319,2247265.3402,0
2737,74.97020188,33.91602103,35.91457131,1.919126798,1657.714602,2249194.2125,0
2738,76.07452987,33.9263916,35.80916413,1.90741669,1682.809735,2251021.491,0
2739,77.26541759,33.94146134,35.94738445,1.93266904,1708.371681,2252972.814,0
2740,78.42892699,31.21016511,27.0228023,1.765089187,1731.529867,2254845.8188,0
2741,79.12292588,29.32804074,19.66604047,1.48389104,1748.233407,2256543.0984,0
2742,79.76673119,29.26330566,20.43989063,1.595590777,1763.084071,2258056.3742,0
2743,80.39933628,30.22903847,22.25619966,1.673698493,1777.763274,2259625.004,0
2744,81.11725664,30.72766329,23.71302242,1.702295354,1793.566372,2261391.3366,0
2745,81.88066925,30.74035645,23.49021709,1.707454715,1809.350664,2262953.062,0
2746,82.5967229,30.74035645,23.29463452,1.712052337,1824.49115,2264793.6841,0
2747,83.24972345,30.78075848,23.16132942,1.710591814,1839.734513,2266357.3147,0
2748,83.98707135,34.02194133,30.86488437,1.939314851,1856.558628,2268249.6144,0
2749,84.87679757,34.32617188,37.31008884,2.140331167,1877.230088,2270207.2364,0
2750,85.97642423,34.37996923,38.54915653,2.146294248,1899.769912,2272300.1834,0
2751,87.0204646,34.53369141,39.35214693,2.170267561,1922.448009,2274541.051,0
2752,87.98727876,34.62232742,39.7040173,2.215742533,1944.641593,2276580.0824,0
2753,88.97324392,32.92133703,35.34572905,2.189504978,1966.63385,2278891.0508,0
2754,89.8515625,32.5592041,28.75871236,2.0178806,1985.509956,2280984.718,0
2755,90.65763274,32.5592041,26.86367879,2.010024889,2001.855088,2283058.9095,0
2756,91.33012998,32.56155369,26.48971693,1.982819414,2017.182522,2284993.826,0
2757,91.99239491,34.58619244,31.41317452,2.125959278,2032.716814,2287092.5562,0
2758,92.80593197,35.08300781,39.87761641,2.365623272,2051.310841,2289178.5382,0
2759,93.65147954,35.08300781,40.86997783,2.382293971,2071.855088,2291670.7575,0
2760,94.67464049,35.08300781,41.10936528,2.410311809,2092.674779,2293903.6534,0
2761,95.60660951,35.08300781,41.3800805,2.440222276,2113.300885,2296567.3966,0
2762,96.5239906,35.08300781,41.48284102,2.440844511,2133.003319,2298838.3939,0
2763,97.39180033,32.81082558,34.15924342,2.325929895,2151.507743,2301517.5098,0
2764,97.87735066,31.04993432,21.74647508,1.892439851,2163.497788,2303681.0727,0
2765,98.20077434,28.20024068,17.18212567,1.614465224,2167.829646,2305527.3556,0
2766,98.17311947,28.11279297,16.72001391,1.582238662,2168.269912,2307216.0478,0
2767,98.13011615,28.11279297,16.74602137,1.590751175,2167.597345,2308729.5063,0
2768,98.0985896,28.11279297,16.74599437,1.573968128,2166.740044,2310476.7512,0
2769,98.0450083,28.11279297,16.81988471,1.596817962,2166.022124,2311979.692,0
2770,98.03256361,28.11279297,16.8560737,1.579913924,2165.567478,2313645.3579,0
2771,98.01548673,28.11279297,16.85310296,1.591961076,2165.368363,2315253.1356,0
2772,98.01845962,28.11279297,16.91751396,1.609392284,2165.234513,2316799.6996999998,0
