time_bucket,time,sys_iat\CCP:1,knck_ron_fac\CCP:1,hw_bat_vlt\CCP:1,sys_ect\CCP:1,sys_trip_fc\CCP:1,afm_stk_flw\CCP:1,fmsp_af_sp\CCP:1,sys_eng_spd\CCP:1,tq_imep_ref\CCP:1,tq_clch_torq\CCP:1,sys_pps_pct\CCP:1,sys_tps_pct\CCP:1,sys_veh_spd\CCP:1,sys_map\CCP:1,afm_stk_flw_pct\CCP:1,sys_fc_avg_rate\CCP:1,trs_mt_gr_st\CCP:1
78.0,78.0048828,27.3984375,1,14.12451172,34.59375,49992.59375,0.139678955,14.09033203,1849.375,424.75,21.625,16.08886719,10.43395996,30.25,43.671875,29.65087891,0.810546875,2
78.65,78.6506688,27.3984375,1,14.12451172,34.59375,49992.59375,0.171936035,14.07714844,1902.625,531.75,35.25,17.45300293,13.03710938,31.0,51.796875,36.59667969,1.140625,2
79.3,79.3065738,27.3984375,1,14.12451172,34.59375,49992.59375,0.137634277,14.11669922,1910.125,420.4375,20.0,13.28125,10.57434082,31.375,43.39453125,29.37011719,0.747070313,2
79.95,79.9527188,27.2890625,1,14.09619141,35.2265625,52257.17188,0.137878418,14.06396484,1636.125,416.875,21.625,13.28125,9.411621094,31.5,42.80078125,29.33349609,0.743164063,3
80.60000000000001,80.6040788,27.2890625,1,14.09619141,35.2265625,52257.17188,0.139831543,14.07714844,1720.375,423.8125,22.5,15.49987793,10.12268066,31.625,43.265625,29.67529297,0.791015625,3
81.25,81.2569918,27.2890625,1,14.09619141,35.2265625,52257.17188,0.149353027,14.07714844,1454.0,445.125,25.1875,15.4510498,9.423828125,32.125,46.51953125,31.78710938,0.719726563,3
81.9,81.9075448,27.265625,1,14.09619141,35.640625,53592.64063,0.14743042,14.09033203,1488.625,439.5625,24.75,12.98217773,9.10949707,32.5,46.05859375,31.34765625,0.734375,3
82.55,82.5518898,27.3203125,1,14.11523438,35.8984375,54402.29688,0.135253906,14.07714844,1489.375,403.0,20.5,9.741210938,8.288574219,32.75,43.0703125,28.78417969,0.616210938,3
83.2,83.2125618,27.3203125,1,14.11523438,35.8984375,54402.29688,0.120727539,13.99804688,1495.125,359.875,15.25,6.616210938,7.772827148,32.875,39.19921875,25.69580078,0.557617188,3
83.85000000000001,83.8527438,27.3203125,1,14.11523438,35.8984375,54402.29688,0.117828369,13.98486328,1498.5,352.5625,14.125,7.78503418,7.739257813,33.0,38.44140625,25.09765625,0.546875,3
