time_bucket,time,time_to_heat,sys_ect\CCP:1,sys_veh_spd\CCP:1,fmsp_af_sp\CCP:1,sys_bst_t\CCP:1,hw_bat_vlt\CCP:1,sys_map\CCP:1,afm_stk_flw\CCP:1,tq_imep_ref\CCP:1,afm_stk_flw_pct\CCP:1,sys_bst_p\CCP:1,tq_clch_torq\CCP:1,sys_pps_pct\CCP:1,sys_tps_pct\CCP:1,sys_fc_avg_rate\CCP:1,sys_eng_spd\CCP:1,sys_trip_fc\CCP:1,knck_ron_fac\CCP:1,sys_iat\CCP:1
938.0,938.0080551,,83.7109375,48.875,14.59960938,29.859375,13.76025391,46.6484375,0.175445557,441.25,35.92529297,87.58203125,36.1875,16.02478027,7.894897461,0.670898438,1369.125,511482.5313,1,29.78125
939.0,939.0089366,,83.7421875,48.8828125,14.59960938,29.8671875,13.73095703,46.78125,0.175292969,440.6875,35.88867188,87.66796875,36.0,16.02478027,7.824707031,0.65234375,1370.0,511911.5156,1,29.7734375
940.0,940.0005084,,83.7421875,49.125,14.59960938,29.890625,13.79785156,46.3359375,0.173828125,438.3125,35.58349609,87.5546875,35.5625,16.02478027,7.794189453,0.6484375,1376.5,512797.8281,1,29.7734375
941.0,941.0040302,,83.796875,49.25,14.59960938,29.890625,13.71679688,46.44140625,0.174377441,438.5,35.70556641,87.70703125,36.0,16.02478027,7.71484375,0.646484375,1379.125,513222.4375,1,29.7734375
942.0,942.0016622,,83.8203125,49.375,14.59960938,29.9140625,13.79931641,46.21875,0.174835205,438.875,35.79101563,87.58984375,35.375,15.76538086,7.827758789,0.646484375,1382.0,514073.9219,1,29.7890625
943.0,943.0183243,,83.8359375,49.5,14.59960938,29.9375,13.66357422,46.20703125,0.171875,432.25,35.19287109,87.6171875,35.0,15.72570801,7.769775391,0.65625,1386.0,514478.8125,1,29.7890625
944.0,944.0024764,,83.8984375,49.6171875,14.59960938,29.8984375,13.68994141,45.9765625,0.171264648,431.8125,35.21728516,87.62109375,34.5,15.72570801,7.791137695,0.666015625,1389.75,515323.7031,1,29.7890625
945.0,945.0059185,,83.890625,49.7421875,14.59960938,29.9375,13.69335938,43.40625,0.159667969,398.875,32.69042969,87.6484375,30.0625,14.0045166,7.205200195,0.598632813,1389.5,515730.4844,1,29.8125
946.0,946.0009907,,83.890625,49.640625,14.59960938,29.9375,13.77587891,42.9609375,0.157989502,394.5625,32.34863281,87.6328125,29.6875,13.90075684,7.171630859,0.578125,1392.875,516485.1719,1,29.8125
947.0,947.0123629,,83.9140625,49.625,14.59960938,29.953125,13.73242188,39.8515625,0.1434021,355.875,29.35791016,87.63671875,24.9375,12.20703125,6.384277344,0.48828125,1387.625,517225.0781,1,29.8125
948.0,948.0047044,,83.9296875,49.390625,14.59960938,30.0078125,13.74951172,39.40625,0.146026611,360.625,29.89501953,87.61328125,24.6875,12.20703125,6.57043457,0.49609375,1385.75,517556.5,1,29.8359375
949.0,949.0040457,,83.984375,49.3671875,14.59960938,30.0078125,13.75244141,39.63671875,0.14453125,361.8125,29.58984375,87.69140625,24.875,12.20703125,6.591796875,0.518554688,1385.125,518197.0313,1,29.8359375
950.0,950.0057769,,83.9765625,49.25,14.59960938,30.0,13.78222656,39.6328125,0.14541626,362.5,29.77294922,87.57421875,24.5,12.51831055,6.533813477,0.516601563,1376.375,518527.8906,1,29.8359375
951.0,951.0001679,,83.96875,49.125,14.59960938,30.0546875,13.71826172,40.09375,0.147644043,367.9375,30.22460938,87.66796875,25.625,12.51831055,6.677246094,0.54296875,1377.25,519159.5625,1,29.8359375
952.0,952.0112422,,84.0,48.890625,14.59960938,30.03125,13.70410156,40.34375,0.148773193,370.9375,30.45654297,87.578125,26.0625,12.65869141,6.716918945,0.547851563,1373.125,519820.3125,1,29.890625
953.0,953.0014894,,84.03125,48.875,14.59960938,30.0703125,13.68066406,40.4375,0.148986816,370.8125,30.50537109,87.62109375,26.1875,12.65869141,6.658935547,0.5390625,1371.125,520138.4219,1,29.890625
954.0,954.0071405,,84.0625,48.875,14.59960938,30.078125,13.75097656,40.375,0.149200439,372.25,30.54199219,87.5859375,26.375,12.68920898,6.698608398,0.533203125,1366.375,520821.8125,1,29.890625
955.0,955.0025617,,84.0625,48.7421875,14.59960938,30.1015625,13.68994141,40.6640625,0.149353027,373.25,30.61523438,87.49609375,26.4375,12.68920898,6.634521484,0.53125,1362.375,521162.6406,1,29.90625
956.0,956.008043,,84.0390625,48.625,14.59960938,30.09375,13.71826172,40.546875,0.148681641,374.375,30.6640625,87.6015625,26.6875,12.73498535,6.719970703,0.520507813,1362.875,521868.4844,1,29.90625
957.0,957.0037144,,84.0390625,48.5,14.59960938,30.0703125,13.76806641,41.42578125,0.151916504,379.75,31.10351563,87.61328125,27.625,12.99133301,6.723022461,0.51953125,1360.625,522232.7969,1,29.90625
958.0,958.003826,,84.125,48.390625,14.59960938,30.09375,13.74169922,41.02734375,0.151062012,375.75,30.84716797,87.640625,26.9375,12.99133301,6.729125977,0.521484375,1354.125,522940.5313,1,29.9375
959.0,959.0214276,,84.171875,48.390625,14.59960938,30.109375,13.71191406,42.265625,0.155914307,390.1875,31.92138672,87.5234375,29.4375,13.79394531,6.951904297,0.55859375,1356.875,523303.3438,1,29.9375
960.0,960.0141893,,84.1953125,48.375,14.59960938,30.109375,13.69775391,42.609375,0.157165527,393.875,32.17773438,87.56640625,29.625,13.87939453,6.939697266,0.577148438,1354.0,524046.1719,1,29.9375
961.0,961.0120813,,84.2265625,48.375,14.59960938,30.09375,13.77294922,42.75,0.15802002,396.0,32.34863281,87.64453125,30.0,13.87939453,6.994628906,0.572265625,1353.375,524417.2656,1,29.9765625
962.0,962.0078433,,84.296875,48.25,14.59960938,30.1015625,13.71826172,42.875,0.158538818,398.25,32.55615234,87.640625,30.125,13.96179199,7.052612305,0.549804688,1356.5,525138.1875,1,29.9765625
963.0,963.0070053,,84.3359375,48.25,14.59960938,30.1484375,13.72753906,43.75,0.166290283,417.5625,34.04541016,87.51171875,31.875,16.22009277,7.678222656,0.586914063,1353.0,525522.6719,1,29.9765625
964.0,964.0070372,,84.3515625,48.484375,14.59960938,30.109375,13.71826172,47.875,0.179840088,452.3125,36.70654297,87.60546875,37.6875,16.58325195,7.962036133,0.658203125,1356.375,526332.1563,1,29.9765625
965.0,965.0088492,,84.3515625,48.625,14.59960938,30.1171875,13.71044922,48.0703125,0.180847168,455.4375,36.99951172,87.53515625,38.125,16.58325195,8.056640625,0.655273438,1363.0,526756.9375,1,29.96875
966.0,966.0042614,,84.4140625,48.765625,14.59960938,30.09375,13.66992188,45.6171875,0.169616699,425.4375,34.72900391,87.6015625,34.4375,15.39306641,7.513427734,0.603515625,1367.625,527599.0781,1,29.96875
967.0,967.0053939,,84.3828125,48.875,14.59960938,30.1171875,13.59619141,45.4375,0.169677734,427.3125,34.74121094,87.47265625,34.0625,15.37475586,7.650756836,0.604492188,1367.375,528012.4063,1,29.96875
968.0,968.0007264,,84.3828125,49.0,14.59960938,30.140625,13.69628906,44.94140625,0.165527344,417.0,33.88671875,87.59375,32.625,15.01464844,7.339477539,0.587890625,1368.375,528801.6719,1,29.9609375
969.0,969.0055283,,84.4296875,49.0,14.59960938,30.109375,13.61962891,43.2734375,0.15927124,399.1875,32.60498047,87.70703125,30.25,14.1998291,7.138061523,0.557617188,1373.125,529194.75,1,29.9609375
970.0,970.0192896,,84.4609375,49.0,14.59960938,30.1171875,13.71191406,41.6484375,0.154571533,386.3125,31.640625,87.57421875,27.875,13.21411133,7.067871094,0.538085938,1370.625,529929.4375,1,29.9609375
971.0,971.0033609,,84.4765625,48.984375,14.59960938,30.1484375,13.68701172,41.45703125,0.153533936,383.5625,31.43310547,87.69140625,28.125,13.21411133,6.893920898,0.543945313,1371.25,530577.7344,1,30.0
972.0,972.0126825,,84.578125,48.875,14.59960938,30.15625,13.71191406,42.3984375,0.157348633,393.5,32.21435547,87.48828125,29.3125,13.78479004,7.064819336,0.557617188,1366.625,530917.2969,1,30.0
973.0,973.0080944,,84.546875,48.875,14.59960938,30.1953125,13.71679688,42.62890625,0.157867432,394.75,32.32421875,87.59375,29.75,13.82141113,7.015991211,0.543945313,1370.25,531623.1094,1,30.0
974.0,974.0041063,,84.5703125,48.859375,14.59960938,30.140625,13.73535156,42.87890625,0.157196045,392.6875,32.17773438,87.51171875,29.6875,13.82141113,7.000732422,0.576171875,1369.25,531974.4375,1,30.0234375
975.0,975.0140275,,84.5703125,48.8671875,14.59960938,30.1875,13.70556641,42.8828125,0.158081055,395.3125,32.36083984,87.5703125,29.625,13.82141113,7.073974609,0.55859375,1363.125,532724.7969,1,30.0234375
976.0,976.005858,,84.625,48.859375,14.59960938,30.171875,13.73388672,42.9296875,0.158325195,395.5625,32.40966797,87.62890625,29.6875,13.87023926,6.982421875,0.552734375,1366.375,533110.0469,1,30.0234375
977.0,977.0097184,,84.671875,48.875,14.59960938,30.1640625,13.61669922,42.984375,0.159057617,398.5,32.56835938,87.65625,29.625,13.90075684,7.110595703,0.544921875,1369.875,533856.2969,1,30.0234375
978.0,978.0045394,,84.703125,48.859375,14.59960938,30.234375,13.70263672,42.9765625,0.157165527,392.5625,32.17773438,87.59765625,29.8125,13.97399902,7.080078125,0.549804688,1362.125,534223.3281,1,30.03125
979.0,979.0040509,,84.6640625,48.75,14.59960938,30.234375,13.67773438,43.0390625,0.159210205,395.8125,32.37304688,87.625,29.6875,13.97399902,7.092285156,0.547851563,1365.75,534983.6406,1,30.03125
980.0,980.0007424,,84.6953125,48.765625,14.59960938,30.1953125,13.77294922,43.23046875,0.159942627,401.3125,32.75146484,87.578125,30.25,13.97399902,7.10144043,0.559570313,1366.75,535364.0938,1,30.03125
981.0,981.0011039,,84.734375,48.75,14.59960938,30.2265625,13.67919922,43.140625,0.158630371,401.0,32.75146484,87.65234375,30.375,13.97399902,7.10144043,0.555664063,1365.5,536098.7188,1,30.0546875
982.0,982.0026654,,84.7734375,48.75,14.59960938,30.2265625,13.77294922,42.9140625,0.159912109,400.875,32.73925781,87.63671875,30.4375,13.97399902,7.092285156,0.577148438,1364.75,536452.375,1,30.0546875
983.0,983.0034569,,84.7890625,48.875,14.59960938,30.234375,13.70117188,43.078125,0.159057617,398.25,32.56835938,87.68359375,30.25,13.97399902,7.080078125,0.567382813,1360.875,537155.3438,1,30.0546875
984.0,984.0030584,,84.8046875,48.765625,14.59960938,30.2734375,13.78857422,43.125,0.159667969,400.125,32.69042969,87.62109375,30.375,14.01062012,7.119750977,0.571289063,1366.0,537858.0938,1,30.078125
985.0,985.00948,,84.7734375,48.75,14.59960938,30.3046875,13.73535156,43.16015625,0.159484863,399.6875,32.65380859,87.56640625,30.25,14.01062012,7.092285156,0.56640625,1364.25,538217.2969,1,30.078125
986.0,986.0029315,,84.828125,48.75,14.59960938,30.234375,13.78369141,43.1484375,0.159332275,398.9375,32.6171875,87.62890625,30.1875,14.01062012,7.043457031,0.5625,1366.625,538931.1875,1,30.078125
987.0,987.0060231,,84.7890625,48.75,14.59960938,30.28125,13.69775391,43.1953125,0.159790039,400.5625,32.71484375,87.63671875,30.1875,14.01062012,7.098388672,0.551757813,1364.75,539305.1406,1,30.0859375
988.0,988.0019547,,84.859375,48.765625,14.59960938,30.234375,13.74023438,45.5390625,0.172821045,434.9375,35.38818359,87.41015625,35.375,18.78662109,8.242797852,0.634765625,1366.875,540037.1719,1,30.0859375
989.0,989.0058163,,84.9453125,49.25,14.59960938,30.25,13.76220703,65.640625,0.25894165,673.6875,53.01513672,87.30078125,68.0,24.0814209,12.42370605,1.080078125,1385.625,540475.9844,1,30.0859375
990.0,990.0053276,,84.9296875,50.125,14.59960938,30.2109375,13.71044922,65.51171875,0.257476807,665.625,52.42919922,87.625,66.9375,24.25231934,12.42980957,1.034179688,1403.75,541770.5781,1,30.0859375
991.0,991.0011685,,84.8984375,51.0,14.59960938,30.21875,13.70898438,66.08203125,0.260650635,676.75,53.25927734,87.98046875,68.125,24.52392578,12.72583008,1.08203125,1432.125,543046.2813,1,30.0859375
992.0,992.0075895,,85.046875,52.0,14.59960938,30.1640625,13.54150391,79.08984375,0.317901611,826.1875,65.08789063,87.29296875,88.125,31.55212402,21.72241211,1.435546875,1461.375,543728.6406,1,30.0859375
993.0,993.0023208,,84.9921875,53.5078125,14.59960938,30.171875,13.61523438,88.7109375,0.368652344,954.875,75.48828125,90.77734375,103.6875,33.13598633,33.58459473,1.622070313,1499.75,545654.8594,1,30.0859375
994.0,994.003623,,84.9921875,55.234375,14.59960938,30.15625,13.77783203,92.078125,0.389465332,1011.3125,79.61425781,93.609375,109.9375,33.13598633,35.46447754,1.7109375,1548.375,546809.7656,1,30.03125
995.0,995.0005751,,85.109375,57.234375,14.59960938,30.109375,13.65283203,93.54296875,0.395324707,1034.3125,81.26220703,95.35546875,112.5625,33.87451172,36.22131348,1.827148438,1605.25,549106.3281,1,30.03125
996.0,996.0046071,,85.1796875,59.1171875,14.59960938,30.0703125,13.77294922,95.2421875,0.403686523,1042.9375,82.03125,97.6015625,113.5625,33.87451172,35.53161621,1.84765625,1659.0,550329.6094,1,30.03125
997.0,997.0011286,,85.25,61.1171875,14.59960938,30.0546875,13.74462891,96.2890625,0.409057617,1061.625,83.44726563,97.98828125,116.0625,34.85717773,38.05847168,1.984375,1716.875,552776.4063,1,29.953125
998.0,998.0019201,,85.2734375,62.7734375,14.59960938,30.03125,13.61816406,97.47265625,0.413116455,1079.0,84.82666016,99.37109375,118.25,35.0769043,38.62915039,2.149414063,1772.375,554135.7344,1,29.953125
999.0,999.0055318,,85.3203125,64.9921875,14.59960938,30.0625,13.75878906,97.71875,0.415527344,1072.3125,84.99755859,99.1796875,117.375,35.20812988,39.50195313,2.115234375,1820.625,556895.4531,1,29.953125
1000.0,1000.002395,,85.3359375,66.75,14.59960938,30.0,13.70263672,96.78125,0.413085938,1058.8125,84.53369141,98.39453125,115.5,32.9864502,38.46740723,2.098632813,1875.875,558241.2656,1,29.90625
1001.0,1001.006687,,85.453125,68.390625,14.59960938,29.953125,13.66357422,73.13671875,0.279052734,735.0625,57.14111328,93.22265625,77.5625,24.67041016,15.58532715,1.456054688,1913.125,560839.4531,1,29.90625
1002.0,1002.00458,,85.453125,68.875,14.59960938,29.9296875,13.63525391,53.51171875,0.205352783,517.5,41.72363281,89.89453125,30.375,21.22802734,11.37695313,0.885742188,1778.5,561663.1875,1,29.90625
1003.0,1003.009041,,85.5625,68.8828125,14.59960938,29.9921875,13.57617188,58.578125,0.2265625,583.875,46.38671875,88.828125,54.6875,22.01843262,11.02294922,0.986328125,1520.625,562745.6563,1,29.84375
1004.0,1004.002491,,85.6875,69.0078125,14.59960938,29.9921875,13.64013672,58.8359375,0.228057861,585.0,46.69189453,88.19140625,54.75,22.07641602,11.21826172,0.995117188,1524.125,563968.0156,1,29.84375
1005.0,1005.002342,,85.765625,69.125,14.59960938,30.0234375,13.62939453,59.0390625,0.229217529,587.625,46.93603516,88.16796875,55.0,22.12524414,11.1907959,0.999023438,1527.875,564641.9531,1,29.84375
1006.0,1006.009535,,85.765625,69.25,14.59960938,30.0390625,13.67773438,58.796875,0.228057861,584.9375,46.74072266,88.22265625,54.8125,22.14660645,11.23046875,1.00390625,1529.875,565922.7656,1,29.84375
1007.0,1007.010067,,85.9609375,69.4921875,14.59960938,30.078125,13.70751953,59.2109375,0.2293396,590.5,47.21679688,88.109375,55.5625,22.21069336,11.39526367,0.967773438,1533.25,566550.4063,1,29.8984375
1008.0,1008.005909,,85.9609375,69.5078125,14.59960938,30.09375,13.76220703,59.01953125,0.229644775,588.75,47.02148438,88.01953125,55.375,22.21069336,11.38305664,0.942382813,1534.125,567813.6719,1,29.8984375
1009.0,1009.00252,,85.9609375,69.5078125,14.59960938,30.1015625,13.67138672,53.8203125,0.206085205,523.25,42.19970703,88.15234375,46.25,19.91882324,10.10131836,0.80859375,1536.375,568378.7188,1,29.8984375
1010.0,1010.008261,,85.9609375,69.5078125,14.59960938,30.140625,13.65722656,53.234375,0.203704834,516.3125,41.68701172,88.203125,45.375,19.91882324,9.967041016,0.823242188,1533.75,569375.8438,1,29.984375
1011.0,1011.006232,,86.3125,69.5,14.59960938,30.15625,13.75439453,53.6171875,0.204376221,519.75,41.94335938,88.0078125,45.75,19.91882324,9.976196289,0.833007813,1535.75,570451.1875,1,29.984375
1012.0,1012.004464,,86.3671875,69.5,14.59960938,30.1171875,13.75097656,53.5078125,0.204162598,518.4375,41.796875,87.8828125,45.5625,19.91882324,9.994506836,0.833984375,1530.75,571003.5156,1,29.984375
1013.0,1013.002956,,86.3671875,69.375,14.59960938,30.1640625,13.71972656,53.48046875,0.204040527,517.9375,41.76025391,87.96484375,45.5,19.91882324,9.921264648,0.862304688,1531.75,572045.625,1,30.0234375
1014.0,1014.004428,,86.5,69.25,14.59960938,30.234375,13.77783203,53.2265625,0.203765869,517.0,41.68701172,87.8828125,45.4375,19.91882324,9.918212891,0.859375,1531.125,572634.3594,1,30.0234375
1015.0,1015.005219,,86.5703125,69.2578125,14.59960938,30.2421875,13.69628906,58.69140625,0.227203369,581.4375,46.47216797,87.74609375,54.3125,21.78649902,11.26403809,1.008789063,1532.375,573847.5781,1,30.0234375
1016.0,1016.002341,,86.640625,69.5,14.59960938,30.234375,13.64941406,60.24609375,0.234436035,599.1875,47.99804688,87.82421875,56.8125,22.69897461,11.7980957,1.03515625,1533.875,574481.6094,1,30.0546875
1017.0,1017.008252,,86.640625,69.71875,14.59960938,30.2265625,13.63525391,60.8203125,0.235870361,607.3125,48.47412109,88.06640625,57.875,22.82104492,11.82250977,1.033203125,1538.125,575763.6563,1,30.0546875
1018.0,1018.001953,,86.7734375,69.765625,14.59960938,30.203125,13.67773438,61.26171875,0.23828125,609.9375,48.70605469,88.09765625,58.1875,23.11401367,11.93847656,1.0,1540.125,576448.2656,1,30.0546875
1019.0,1019.012134,,86.7734375,70.1171875,14.59960938,30.2265625,13.68408203,61.546875,0.23928833,615.0625,48.99902344,88.08984375,58.8125,23.2635498,12.05444336,0.984375,1546.625,577800.125,1,30.0546875
1020.0,1020.014545,,86.8984375,70.25,14.59960938,30.265625,13.66992188,61.8515625,0.240844727,619.875,49.31640625,88.09375,59.4375,23.2635498,12.14294434,1.017578125,1551.625,578472.7969,1,30.078125
1021.0,1021.005096,,86.96875,70.25,14.59960938,30.2890625,13.74462891,50.42578125,0.190917969,479.5625,38.98925781,88.32421875,39.875,18.48754883,9.375,0.715820313,1551.375,579703.0938,1,30.078125
1022.0,1022.002048,,87.0859375,70.125,14.59960938,30.2734375,13.69628906,50.7578125,0.192352295,484.375,39.36767578,88.20703125,40.75,18.48754883,9.429931641,0.754882813,1549.125,580646.8594,1,30.078125
1023.0,1023.000279,,87.0859375,70.0,14.59960938,30.234375,13.61523438,50.796875,0.191864014,483.9375,39.28222656,87.8984375,40.3125,18.53942871,9.295654297,0.771484375,1546.375,581121.7656,1,30.109375
1024.0,1024.0009,,87.0859375,69.984375,14.59960938,30.28125,13.69628906,53.1015625,0.201873779,510.25,41.33300781,87.890625,44.375,19.5098877,9.967041016,0.852539063,1544.875,582174.8906,1,30.109375
1025.0,1025.001861,,87.265625,69.875,14.59960938,30.3046875,13.71533203,52.7890625,0.200775146,508.625,41.11328125,87.88671875,44.0625,19.59533691,9.799194336,0.841796875,1542.375,582724.375,1,30.109375
1026.0,1026.004952,,87.265625,69.75,14.59960938,30.3125,13.70263672,50.80859375,0.191833496,483.4375,39.22119141,87.97265625,40.75,18.47229004,9.289550781,0.796875,1539.375,583789.8438,1,30.1328125
1027.0,1027.008303,,87.2265625,69.7421875,14.59960938,30.375,13.66992188,50.61328125,0.191650391,482.25,39.14794922,87.92578125,40.375,18.47229004,9.317016602,0.806640625,1538.75,584296.7969,1,30.1328125
1028.0,1028.004745,,87.2265625,69.5,14.59960938,30.359375,13.59814453,50.71875,0.192474365,486.0,39.40429688,87.88671875,41.0,18.85681152,9.375,0.783203125,1534.5,585323.3281,1,30.1328125
1029.0,1029.002456,,87.375,69.5,14.59960938,30.3359375,13.77001953,52.53125,0.200073242,504.6875,40.83251953,87.80859375,43.6875,19.64416504,9.677124023,0.80859375,1534.5,585820.5625,1,30.1875
1030.0,1030.009398,,87.375,69.375,14.59960938,30.359375,13.66650391,54.0,0.205169678,525.8125,42.00439453,87.71484375,46.5625,19.97680664,9.994506836,0.864257813,1535.375,586907.5938,1,30.1875
1031.0,1031.00814,,87.40625,69.375,14.59960938,30.3515625,13.78710938,54.03515625,0.205444336,517.25,41.77246094,87.95703125,45.625,20.49255371,9.927368164,0.862304688,1531.375,588000.1719,1,30.1875
1032.0,1032.007221,,87.40625,69.5,14.59960938,30.390625,13.66503906,55.60546875,0.213562012,542.6875,43.59130859,87.87890625,49.0,20.703125,10.37597656,0.86328125,1531.625,588528.2031,1,30.1953125
1033.0,1033.005963,,87.5703125,69.5,14.59960938,30.375,13.77001953,55.41015625,0.212310791,542.375,43.60351563,88.05859375,48.875,20.703125,10.29663086,0.870117188,1535.0,589639.125,1,30.1953125
1034.0,1034.015465,,87.5703125,69.5,14.59960938,30.375,13.68554688,55.62890625,0.212677002,541.5625,43.54248047,87.984375,48.5625,20.703125,10.32104492,0.850585938,1533.375,590200.7813,1,30.1953125
1035.0,1035.001237,,87.78125,69.5,14.59960938,30.3671875,13.71826172,55.66015625,0.21295166,540.9375,43.57910156,88.03515625,48.625,20.703125,10.34240723,0.860351563,1534.875,591382.1875,1,30.1953125
1036.0,1036.009109,,87.78125,69.515625,14.59960938,30.421875,13.59619141,55.48046875,0.213592529,543.5,43.73779297,88.01171875,49.0,20.703125,10.40039063,0.854492188,1533.625,591923.6406,1,30.21875
1037.0,1037.00734,,87.78125,69.5,14.59960938,30.3671875,13.61035156,55.32421875,0.213653564,539.8125,43.45703125,87.99609375,48.5625,20.703125,10.47058105,0.87109375,1534.5,593088.6406,1,30.21875
1038.0,1038.001902,,87.8671875,69.5,14.59960938,30.3828125,13.61962891,53.546875,0.19909668,503.6875,40.75927734,88.09375,45.1875,19.71435547,9.463500977,0.809570313,1533.875,593677.6406,1,30.21875
1039.0,1039.000645,,87.8671875,69.609375,14.59960938,30.4453125,13.68408203,53.1875,0.203430176,515.875,41.65039063,87.98046875,45.0625,19.61364746,9.838867188,0.810546875,1533.875,594770.75,1,30.2109375
1040.0,1040.013807,,87.9140625,69.3828125,14.59960938,30.4453125,13.59472656,53.1171875,0.203216553,515.4375,41.6015625,87.8359375,44.875,19.61364746,9.848022461,0.802734375,1533.125,595312.5,1,30.2109375
1041.0,1041.01827,,87.96875,69.375,14.59960938,30.421875,13.54785156,53.2578125,0.202819824,514.375,41.52832031,88.00390625,44.9375,19.61364746,9.814453125,0.825195313,1533.0,596410.5156,1,30.2109375
1042.0,1042.005662,,87.96875,69.265625,14.59960938,30.4609375,13.56982422,52.80859375,0.201934814,513.5,41.49169922,87.9609375,44.8125,19.61364746,9.838867188,0.829101563,1531.0,596910.4063,1,30.2734375
1043.0,1043.005514,,88.0859375,69.265625,14.59960938,30.4296875,13.66503906,52.7109375,0.201751709,508.875,41.16210938,87.88671875,44.1875,19.61364746,9.844970703,0.819335938,1530.0,597941.375,1,30.2734375
1044.0,1044.000166,,88.0859375,69.25,14.59960938,30.4375,13.67626953,52.5625,0.198913574,509.75,41.16210938,87.90234375,44.3125,19.47937012,9.533691406,0.8203125,1526.75,599034.8125,1,30.2734375
1045.0,1045.000448,,88.1015625,69.125,14.59960938,30.484375,13.57470703,51.48046875,0.195526123,494.8125,40.02685547,87.91796875,42.125,18.79882813,9.512329102,0.80859375,1526.75,599552.2813,1,30.2734375
1046.0,1046.0038,,88.1796875,69.0,14.59960938,30.453125,13.66357422,51.01953125,0.194030762,489.9375,39.72167969,87.93359375,41.5,18.77746582,9.44519043,0.759765625,1526.375,600559.2344,1,30.2734375
1047.0,1047.007492,,88.1796875,68.984375,14.59960938,30.453125,13.69189453,51.4765625,0.19732666,499.375,40.40527344,87.7890625,43.0,19.26879883,9.66796875,0.791992188,1522.875,601075.4844,1,30.2734375
1048.0,1048.003504,,88.1796875,68.8828125,14.59960938,30.5078125,13.77294922,54.5390625,0.210968018,537.0,43.20068359,87.66015625,48.1875,20.80383301,10.43395996,0.861328125,1520.0,602118.5938,1,30.2734375
1049.0,1049.000285,,88.2578125,68.9921875,14.59960938,30.484375,13.56201172,55.6875,0.214416504,545.5625,43.89648438,87.890625,49.3125,20.80993652,10.42785645,0.841796875,1522.375,602670.4375,1,30.3125
1050.0,1050.005766,,88.3359375,69.109375,14.59960938,30.4921875,13.65087891,59.69140625,0.231842041,598.3125,47.66845703,87.63671875,56.625,22.72033691,11.5814209,0.948242188,1525.625,603814.625,1,30.3125
1051.0,1051.008348,,88.3359375,69.25,14.59960938,30.546875,13.73535156,61.43359375,0.238861084,615.25,48.79150391,87.9765625,58.6875,22.90649414,11.84387207,1.001953125,1531.125,604454.6406,1,30.3125
1052.0,1052.008199,,88.359375,69.375,14.59960938,30.515625,13.70263672,68.1484375,0.271942139,705.6875,55.67626953,87.734375,70.75,27.0690918,14.89257813,1.1953125,1534.625,605691.1406,1,30.3203125
1053.0,1053.00165,,88.359375,69.8828125,14.59960938,30.5390625,13.56201172,75.90625,0.307128906,796.375,62.890625,87.95703125,83.5,28.4362793,17.94128418,1.29296875,1545.625,606488.4063,1,30.3203125
1054.0,1054.000481,,88.484375,70.625,14.59960938,30.5546875,13.72607422,71.5625,0.286773682,742.8125,58.70361328,88.54296875,76.0625,27.13623047,15.73486328,1.208007813,1557.25,608076.5938,1,30.3203125
1055.0,1055.003142,,88.4609375,71.1171875,14.59960938,30.4921875,13.65576172,71.8984375,0.288635254,746.375,59.10644531,88.55078125,76.5,27.31018066,15.87524414,1.25390625,1572.75,609646.6875,1,30.3046875
1056.0,1056.001633,,88.5859375,71.625,14.59960938,30.5,13.65576172,72.7890625,0.295135498,762.1875,60.38818359,88.62890625,78.3125,27.93273926,16.50390625,1.260742188,1585.625,610470.2188,1,30.3046875
1057.0,1057.007454,,88.6484375,72.3671875,14.59960938,30.4921875,13.65576172,74.3125,0.303924561,785.0625,62.23144531,88.67578125,81.125,28.2989502,17.12341309,1.296875,1597.5,612180.625,1,30.3046875
1058.0,1058.003215,,88.6953125,73.1171875,14.59960938,30.4453125,13.61181641,78.6015625,0.324951172,836.4375,66.54052734,88.46875,88.125,30.78918457,21.30126953,1.497070313,1612.25,613055.2031,1,30.3046875
1059.0,1059.002726,,88.765625,73.8671875,14.59960938,30.4375,13.67773438,88.0,0.363800049,942.0,74.48730469,90.171875,101.3125,33.66699219,33.04748535,1.78515625,1636.5,615091.3438,1,30.3046875
1060.0,1060.005047,,88.78125,74.875,14.59960938,30.4921875,13.74316406,94.03515625,0.39755249,1034.875,81.39648438,95.99609375,113.1875,33.9263916,36.10534668,1.876953125,1649.5,616334.2813,1,30.3046875
1061.0,1061.005328,,88.78125,75.875,14.59960938,30.5390625,13.71972656,95.3203125,0.402557373,1056.75,83.02001953,97.8046875,115.5625,33.9263916,35.86730957,1.944335938,1682.375,618819.8594,1,30.3046875
1062.0,1062.00783,,88.8359375,77.03125,14.59960938,30.46875,13.73388672,95.0390625,0.404754639,1055.1875,82.87353516,97.82421875,114.0,33.9263916,35.86730957,2.010742188,1707.0,620017.5938,1,30.3125
1063.0,1063.001111,,88.859375,78.3671875,14.59960938,30.453125,13.69189453,95.53515625,0.399810791,1055.75,81.86035156,97.625,115.4375,30.7220459,34.74731445,2.000976563,1733.25,622599.7344,1,30.3125
1064.0,1064.001133,,88.890625,79.0,14.59960938,30.4375,13.71533203,79.71484375,0.325744629,834.125,66.69921875,91.48046875,87.4375,29.40673828,20.3125,1.448242188,1746.0,623743.7969,1,30.3125
