Speed,Actual,Predicted_sum,Predicted,rate,MAE,MSE,MAPE,"c_FC_Dil_vec
[liter]",Ac,Acc
0,394142.2656,348867.7,256.52457,402.6093,260.2361751,127588.6507,36.91109304,0.000204395,204.3952418,336864.1368
0,394319.3281,349122.62,254.94241,177.0625,260.2361751,127588.6507,36.91109304,0.000202375,202.3749397,337066.5118
0,394697.5938,349376.22,253.58142,378.2657,260.2361751,127588.6507,36.91109304,0.000204633,204.6329884,337271.1448
0,394888.3281,349628.66,252.44812,190.7343,260.2361751,127588.6507,36.91109304,0.000212932,212.9319985,337484.0768
0,395095.8125,349880.2,251.52727,207.4844,260.2361751,127588.6507,36.91109304,0.000217103,217.1025251,337701.1793
0,395475.2188,350131.1,250.91968,379.4063,260.2361751,127588.6507,36.91109304,0.000211677,211.6768043,337912.8561
0,395667.5625,350381.78,250.70247,192.3437,260.2361751,127588.6507,36.91109304,0.000208345,208.3452118,338121.2013
0,396056.4219,350632.75,250.96478,388.8594,260.2361751,127588.6507,36.91109304,0.000210184,210.1837844,338331.3851
0,396261.1875,350884.62,251.88896,204.7656,260.2361751,127588.6507,36.91109304,0.000211228,211.2275002,338542.6126
0,396653.1094,351138.3,253.67958,391.9219,260.2361751,127588.6507,36.91109304,0.000207989,207.9890713,338750.6017
0,396873.9531,351394.88,256.551,220.8437,260.2361751,127588.6507,36.91109304,0.00021015,210.1495832,338960.7512
0,397112.2031,351655.56,260.69327,238.25,260.2361751,127588.6507,36.91109304,0.000213565,213.5649623,339174.3162
0,397568.2344,351922.3,266.73474,456.0313,260.2361751,127588.6507,36.91109304,0.000213627,213.6271767,339387.9434
0,397796.125,352199.16,276.8531,227.8906,260.2361751,127588.6507,36.91109304,0.000209653,209.6530595,339597.5964
0,398253.2031,352497.06,297.90573,457.0781,260.2361751,127588.6507,36.91109304,0.000212383,212.3827217,339809.9792
0,398581.2969,352847.84,350.78262,328.0938,260.2361751,127588.6507,36.91109304,0.00027805,278.0496222,340088.0288
0.25,399242,353384.44,536.5985,660.7031,260.2361751,127588.6507,36.91109304,0.0004281,428.100068,340516.1288
3.796875,399561.2188,354061.38,676.9457,319.2188,260.2361751,127588.6507,36.91109304,0.000496514,496.5143748,341012.6432
7.8984375,400652,354849.12,787.7575,1090.7812,260.2361751,127588.6507,36.91109304,0.000636931,636.9307073,341649.5739
11.9609375,401126.8281,355533.5,684.3704,474.8281,260.2361751,127588.6507,36.91109304,0.000899164,899.1639862,342548.7379
14.421875,402186.9375,356094.6,561.10565,1060.1094,260.2361751,127588.6507,36.91109304,0.000707437,707.4368874,343256.1748
16.078125,402516.3438,356542,447.39493,329.4063,260.2361751,127588.6507,36.91109304,0.000455642,455.6417578,343711.8166
16.125,403350.6719,357096.97,554.95715,834.3281,260.2361751,127588.6507,36.91109304,0.000501486,501.4858621,344213.3024
17.7421875,403870.0313,357907.47,810.51556,519.3594,260.2361751,127588.6507,36.91109304,0.000627533,627.532616,344840.835
20.25,404844.9063,358702.06,794.57996,974.875,260.2361751,127588.6507,36.91109304,0.000698098,698.0981735,345538.9332
22.203125,405305.0938,359441.03,738.9569,460.1875,260.2361751,127588.6507,36.91109304,0.000642332,642.3318589,346181.2651
23.8046875,406387.2188,360194.78,753.76135,1082.125,260.2361751,127588.6507,36.91109304,0.000716102,716.1022316,346897.3673
25.15625,406988.2188,361144.22,949.4467,601,260.2361751,127588.6507,36.91109304,0.000864855,864.8546439,347762.2219
27.125,407648.7656,362286.97,1142.7395,660.5468,260.2361751,127588.6507,36.91109304,0.00098933,989.3300857,348751.552
29.375,409236.875,363531.84,1244.867,1588.1094,260.2361751,127588.6507,36.91109304,0.00102409,1024.090159,349775.6422
31.625,410032.3906,364793.25,1261.4098,795.5156,260.2361751,127588.6507,36.91109304,0.001050911,1050.910585,350826.5528
33.5390625,411923.1875,366219.8,1426.565,1890.7969,260.2361751,127588.6507,36.91109304,0.000874244,874.2444205,351700.7972
36.5703125,412316.1094,366845.94,626.12964,392.9219,260.2361751,127588.6507,36.91109304,0.000724921,724.9209423,352425.7181
36.3203125,413037.5313,367404.56,558.63074,721.4219,260.2361751,127588.6507,36.91109304,0.000864205,864.2047234,353289.9229
36.625,413740.2813,368371.6,967.03754,702.75,260.2361751,127588.6507,36.91109304,0.000955782,955.7820914,354245.705
38.2578125,415281.625,369521.53,1149.9335,1541.3437,260.2361751,127588.6507,36.91109304,0.001043596,1043.596307,355289.3013
39.875,416095.0781,370769.7,1248.16,813.4531,260.2361751,127588.6507,36.91109304,0.00109664,1096.640299,356385.9416
41.671875,417882.6094,372117.9,1348.2081,1787.5313,260.2361751,127588.6507,36.91109304,0.001146474,1146.474292,357532.4159
43.46875,418921.4063,373684.8,1566.9059,1038.7969,260.2361751,127588.6507,36.91109304,0.001220962,1220.962117,358753.378
45.7109375,420937.6094,375223.44,1538.6323,2016.2031,260.2361751,127588.6507,36.91109304,0.001304939,1304.93889,360058.3169
47.5703125,421989.9219,376763.84,1540.4071,1052.3125,260.2361751,127588.6507,36.91109304,0.001268999,1268.99906,361327.3159
49.46875,423073.1406,378084.25,1320.4026,1083.2187,260.2361751,127588.6507,36.91109304,0.001073261,1073.261466,362400.5774
50.9609375,424622.5156,378934.12,849.87775,1549.375,260.2361751,127588.6507,36.91109304,0.000973945,973.9449688,363374.5224
51.3203125,425209.9844,379605.94,671.8236,587.4688,260.2361751,127588.6507,36.91109304,0.000963219,963.2185415,364337.7409
51.3359375,426362.4688,380234.4,628.4788,1152.4844,260.2361751,127588.6507,36.91109304,0.000934263,934.2627548,365272.0036
51.1796875,426945.375,380886.84,652.4241,582.9062,260.2361751,127588.6507,36.91109304,0.000886634,886.6336157,366158.6373
51.1640625,428043.5156,381530.34,643.51184,1098.1406,260.2361751,127588.6507,36.91109304,0.00079329,793.2899254,366951.9272
51.0546875,428592.6406,382175.97,645.6388,549.125,260.2361751,127588.6507,36.91109304,0.000679933,679.9334221,367631.8606
51,429144.5781,382819.94,643.9576,551.9375,260.2361751,127588.6507,36.91109304,0.000657041,657.0407083,368288.9013
50.9453125,430244.5625,383455.5,635.55005,1099.9844,260.2361751,127588.6507,36.91109304,0.000642754,642.7544704,368931.6558
50.859375,430770.8906,384092.44,636.946,526.3281,260.2361751,127588.6507,36.91109304,0.000638202,638.2019833,369569.8578
50.75,431862.5,384743.94,651.495,1091.6094,260.2361751,127588.6507,36.91109304,0.000649017,649.0165755,370218.8743
50.6796875,432412.1875,385366.28,622.33466,549.6875,260.2361751,127588.6507,36.91109304,0.000631673,631.6727373,370850.5471
50.59375,433389.2188,385843.1,476.82294,977.0313,260.2361751,127588.6507,36.91109304,0.000543438,543.4375659,371393.9847
50.1328125,433507.8594,386165.03,321.9479,118.6406,260.2361751,127588.6507,36.91109304,0.000440782,440.781917,371834.7666
48.3125,433507.8594,386445.4,280.38248,0,260.2361751,127588.6507,36.91109304,0.000379192,379.191978,372213.9585
46.09375,433507.8594,386716.72,271.32745,0,260.2361751,127588.6507,36.91109304,0.000379615,379.6145584,372593.5731
44.1171875,433507.8594,386985.16,268.42877,0,260.2361751,127588.6507,36.91109304,0.000322401,322.4012869,372915.9744
41.9453125,433507.8594,387253.84,268.67493,0,260.2361751,127588.6507,36.91109304,0.000257262,257.2621914,373173.2366
40.0546875,433507.8594,387526.47,272.63702,0,260.2361751,127588.6507,36.91109304,0.000181796,181.7955846,373355.0322
38.03125,433526.375,387821.34,294.88364,18.5156,260.2361751,127588.6507,36.91109304,0.000128299,128.2988584,373483.331
36.484375,434317.8125,388210.16,388.7983,791.4375,260.2361751,127588.6507,36.91109304,0.00010437,104.3697474,373587.7008
36.2265625,434718.4844,388634.28,424.1302,400.6719,260.2361751,127588.6507,36.91109304,9.21E-05,92.09469966,373679.7955
36,435062.25,389037.56,403.29498,343.7656,260.2361751,127588.6507,36.91109304,0.000121565,121.5646978,373801.3602
35.65625,435717.0156,389442.94,405.36624,654.7656,260.2361751,127588.6507,36.91109304,0.000250649,250.6493092,374052.0095
35.375,436052.5,389873,430.06226,335.4844,260.2361751,127588.6507,36.91109304,0.000361451,361.450737,374413.4602
35.25,436829.8906,390342,469.01437,777.3906,260.2361751,127588.6507,36.91109304,0.000452174,452.1741728,374865.6344
35.3515625,437225.4844,390839.1,497.09546,395.5938,260.2361751,127588.6507,36.91109304,0.000483633,483.6330745,375349.2675
35.5859375,438093.2344,391336.4,497.31918,867.75,260.2361751,127588.6507,36.91109304,0.000482234,482.2344099,375831.5019
35.796875,438546.8906,391824.2,487.7738,453.6562,260.2361751,127588.6507,36.91109304,0.000459202,459.2017653,376290.7036
36,439305.25,392285.25,461.05643,758.3594,260.2361751,127588.6507,36.91109304,0.00041535,415.3501511,376706.0538
36,439698.7031,392743,457.76233,393.4531,260.2361751,127588.6507,36.91109304,0.000437807,437.8065183,377143.8603
36,440497.2813,393205.94,462.9491,798.5782,260.2361751,127588.6507,36.91109304,0.000507684,507.6839089,377651.5442
36,440871.125,393659.56,453.61948,373.8437,260.2361751,127588.6507,36.91109304,0.000525794,525.7937993,378177.338
36,441589.8906,394048.56,389.00357,718.7656,260.2361751,127588.6507,36.91109304,0.000421023,421.0232545,378598.3613
35.6015625,441821.7813,394366.2,317.61975,231.8907,260.2361751,127588.6507,36.91109304,0.000375649,375.649044,378974.0103
34.6953125,442388,394625.97,259.76782,566.2187,260.2361751,127588.6507,36.91109304,0.000341375,341.3750721,379315.3854
31.8203125,442694.9531,394906.22,280.23785,306.9531,260.2361751,127588.6507,36.91109304,0.000354514,354.5140042,379669.8994
29.9140625,442742.8594,395179.3,273.09753,47.9063,260.2361751,127588.6507,36.91109304,0.000354204,354.2037036,380024.1031
26.78125,442742.8594,395435.7,256.36343,0,260.2361751,127588.6507,36.91109304,0.000285908,285.9080609,380310.0112
23.3125,442742.8594,395680.06,244.37366,0,260.2361751,127588.6507,36.91109304,0.000203283,203.283003,380513.2942
19.453125,442861.6406,395913.25,233.19186,118.7812,260.2361751,127588.6507,36.91109304,0.000152307,152.3074064,380665.6016
16.4296875,443151.0781,396143.5,230.24507,289.4375,260.2361751,127588.6507,36.91109304,0.000105663,105.6630002,380771.2646
13.2421875,443683.0156,396370.84,227.33797,531.9375,260.2361751,127588.6507,36.91109304,8.19E-05,81.86760383,380853.1322
9.3359375,443918.7031,396595.16,224.30577,235.6875,260.2361751,127588.6507,36.91109304,9.23E-05,92.314406,380945.4466
5.6484375,444354.8125,396817.8,222.66986,436.1094,260.2361751,127588.6507,36.91109304,0.000124685,124.6847902,381070.1314
1.75,444566.7031,397044.38,226.5719,211.8906,260.2361751,127588.6507,36.91109304,0.000137404,137.4041089,381207.5355
0.125,444748.7188,397294.38,249.98862,182.0157,260.2361751,127588.6507,36.91109304,0.000140135,140.134656,381347.6701
0,445122.4844,397549,254.6334,373.7656,260.2361751,127588.6507,36.91109304,0.000159097,159.0973358,381506.7675
0,445291.1563,397798.94,249.92209,168.6719,260.2361751,127588.6507,36.91109304,0.000176995,176.9949951,381683.7625
0,445686.5625,398045.75,246.81976,395.4062,260.2361751,127588.6507,36.91109304,0.000181717,181.7173593,381865.4798
0,445870.8281,398290.78,245.02444,184.2656,260.2361751,127588.6507,36.91109304,0.000188278,188.2776749,382053.7575
0,446263.5,398534.56,243.78642,392.6719,260.2361751,127588.6507,36.91109304,0.000193224,193.2240776,382246.9816
0,446460.4844,398777.38,242.81395,196.9844,260.2361751,127588.6507,36.91109304,0.000199781,199.7814864,382446.7631
0,446646.2031,399019.34,241.97176,185.7187,260.2361751,127588.6507,36.91109304,0.000119682,119.6815763,382566.4446
0,447017.9375,399260.56,241.22635,371.7344,260.2361751,127588.6507,36.91109304,0.000199032,199.0317287,382765.4764
0,447223.875,399501.12,240.57396,205.9375,260.2361751,127588.6507,36.91109304,0.000199428,199.4278193,382964.9042
0,447640.1875,399741.16,240.02766,416.3125,260.2361751,127588.6507,36.91109304,0.000198962,198.9619507,383163.8661
0,447841.7813,399980.72,239.57707,201.5938,260.2361751,127588.6507,36.91109304,0.000206128,206.1275173,383369.9937
0,448260.5469,400219.94,239.22835,418.7656,260.2361751,127588.6507,36.91109304,0.000203319,203.318811,383573.3125
0,448474.7344,400458.9,238.9781,214.1875,260.2361751,127588.6507,36.91109304,0.000200449,200.4493271,383773.7618
0,448832.375,400697.78,238.87027,357.6406,260.2361751,127588.6507,36.91109304,0.000206131,206.1313664,383979.8932
0,449013.4375,400936.72,238.93599,181.0625,260.2361751,127588.6507,36.91109304,0.000205865,205.8653313,384185.7585
0,449434.8438,401175.9,239.18752,421.4063,260.2361751,127588.6507,36.91109304,0.000205723,205.7226186,384391.4811
0,449649.375,401415.66,239.73895,214.5312,260.2361751,127588.6507,36.91109304,0.000207608,207.6080443,384599.0892
0,450086.625,401656.34,240.69955,437.25,260.2361751,127588.6507,36.91109304,0.000201116,201.1158451,384800.205
0,450292.3281,401898.56,242.21219,205.7031,260.2361751,127588.6507,36.91109304,0.000201321,201.3210678,385001.5261
0,450718.0781,402143,244.44006,425.75,260.2361751,127588.6507,36.91109304,0.000205946,205.9456147,385207.4717
0,450925.3281,402390.62,247.62593,207.25,260.2361751,127588.6507,36.91109304,0.00020689,206.8901318,385414.3618
0,451379.4375,402642.7,252.05643,454.1094,260.2361751,127588.6507,36.91109304,0.000206914,206.9142112,385621.276
0,451600.8438,402901.1,258.404,221.4063,260.2361751,127588.6507,36.91109304,0.000204762,204.7621623,385826.0382
0,452034.7188,403170.06,268.97272,433.875,260.2361751,127588.6507,36.91109304,0.000207236,207.2364516,386033.2746
0,452260.0781,403460.38,290.31488,225.3593,260.2361751,127588.6507,36.91109304,0.000208537,208.5368941,386241.8115
0,452930.4844,403803.53,343.15637,670.4063,260.2361751,127588.6507,36.91109304,0.000265357,265.356905,386507.1684
0.75,453264.4844,404275.47,471.95078,334,260.2361751,127588.6507,36.91109304,0.000339643,339.6426462,386846.8111
3.796875,453984.0938,404815.3,539.8497,719.6094,260.2361751,127588.6507,36.91109304,0.000369809,369.8093722,387216.6205
6.8515625,454449.9063,405504.8,689.5049,465.8125,260.2361751,127588.6507,36.91109304,0.000579094,579.093805,387795.7143
10.75,454889.1563,406131.72,626.8969,439.25,260.2361751,127588.6507,36.91109304,0.000676485,676.4851582,388472.1994
12.8359375,455899.2031,406782.38,650.653,1010.0468,260.2361751,127588.6507,36.91109304,0.000637746,637.7456664,389109.9451
15.578125,456367.3906,407197.06,414.67847,468.1875,260.2361751,127588.6507,36.91109304,0.000499106,499.1064972,389609.0516
15.1796875,456961.3281,407640.47,443.40112,593.9375,260.2361751,127588.6507,36.91109304,0.000500961,500.961245,390110.0128
16,457319.875,408129.22,488.75076,358.5469,260.2361751,127588.6507,36.91109304,0.000581836,581.8355404,390691.8484
17.1953125,458097.1406,408725.84,596.6287,777.2656,260.2361751,127588.6507,36.91109304,0.000770092,770.0923995,391461.9408
18.7265625,458549.5781,409470.72,744.88104,452.4375,260.2361751,127588.6507,36.91109304,0.000910241,910.2414355,392372.1822
20.6796875,459672.8438,410394.34,923.6264,1123.2657,260.2361751,127588.6507,36.91109304,0.000979915,979.9149122,393352.0971
23.1015625,460317.1563,411453.28,1058.9314,644.3125,260.2361751,127588.6507,36.91109304,0.000998343,998.3426829,394350.4398
25.6015625,461833.3281,412668.72,1215.4514,1516.1718,260.2361751,127588.6507,36.91109304,0.000821178,821.1778043,395171.6176
28.21875,462701.2813,414077.38,1408.6521,867.9532,260.2361751,127588.6507,36.91109304,0.000795992,795.9919877,395967.6096
30.96875,463680.5625,415631.8,1554.4473,979.2812,260.2361751,127588.6507,36.91109304,0.000880657,880.656797,396848.2664
33.921875,465694.5,416898.97,1267.1431,2013.9375,260.2361751,127588.6507,36.91109304,0.001092281,1092.280904,397940.5473
36.3125,465860.3125,417494,595.02374,165.8125,260.2361751,127588.6507,36.91109304,0.000806974,806.9743756,398747.5217
36.046875,466813.9531,418052.3,558.3134,953.6406,260.2361751,127588.6507,36.91109304,0.00076876,768.7597813,399516.2814
36.5703125,467413.2656,418806.56,754.23895,599.3125,260.2361751,127588.6507,36.91109304,0.000906662,906.6620262,400422.9435
37.625,468039.1406,419610.94,804.3602,625.875,260.2361751,127588.6507,36.91109304,0.001035138,1035.13797,401458.0814
38.6640625,469337.625,420435.06,824.1129,1298.4844,260.2361751,127588.6507,36.91109304,0.001012258,1012.258042,402470.3395
39.625,469987.4219,421489.22,1054.1603,649.7969,260.2361751,127588.6507,36.91109304,0.001006703,1006.703485,403477.043
40.8359375,472086.2656,423323.12,1833.9055,2098.8437,260.2361751,127588.6507,36.91109304,0.001017528,1017.528485,404494.5715
43.8359375,473587.6719,425550.88,2227.7566,1501.4063,260.2361751,127588.6507,36.91109304,0.001240255,1240.254502,405734.826
47.1484375,476418.4063,427697.28,2146.4185,2830.7344,260.2361751,127588.6507,36.91109304,0.0014975,1497.500303,407232.3263
50.0859375,477695.875,429377.88,1680.5829,1277.4687,260.2361751,127588.6507,36.91109304,0.001567991,1567.991471,408800.3177
52.703125,478312.9531,429883.7,505.7982,617.0781,260.2361751,127588.6507,36.91109304,0.000966227,966.2269339,409766.5447
51.546875,478666.5781,430317.2,433.49496,353.625,260.2361751,127588.6507,36.91109304,0.001044466,1044.466389,410811.0111
51.4609375,479679.8438,430927.25,610.0519,1013.2657,260.2361751,127588.6507,36.91109304,0.001182073,1182.073124,411993.0842
51.53125,480378.2656,431863.8,936.5483,698.4218,260.2361751,127588.6507,36.91109304,0.001162698,1162.698129,413155.7823
52.28125,482242.7031,433217.34,1353.5391,1864.4375,260.2361751,127588.6507,36.91109304,0.001126786,1126.785625,414282.5679
53.5,483750.1406,435163.4,1946.0527,1507.4375,260.2361751,127588.6507,36.91109304,0.001164997,1164.997111,415447.565
56.1484375,485176.5,436880.53,1717.1241,1426.3594,260.2361751,127588.6507,36.91109304,0.001200247,1200.246677,416647.8117
58.0546875,486934.1406,438199.3,1318.7734,1757.6406,260.2361751,127588.6507,36.91109304,0.001235904,1235.904013,417883.7157
59.25,487862.4219,439464.44,1265.14,928.2813,260.2361751,127588.6507,36.91109304,0.001267989,1267.9891,419151.7048
60.390625,489879.125,440857.12,1392.6772,2016.7031,260.2361751,127588.6507,36.91109304,0.001307865,1307.86482,420459.5697
61.6796875,490900.75,442420.53,1563.416,1021.625,260.2361751,127588.6507,36.91109304,0.001395754,1395.754192,421855.3238
63.0390625,493600.4531,444351.1,1930.555,2699.7031,260.2361751,127588.6507,36.91109304,0.001619252,1619.251733,423474.5756
65.0234375,495085.5313,446444.62,2093.5298,1485.0782,260.2361751,127588.6507,36.91109304,0.00171359,1713.590196,425188.1658
66.984375,498134.9063,448648.66,2204.0168,3049.375,260.2361751,127588.6507,36.91109304,0.0018469,1846.899695,427035.0655
69.171875,499475.7656,450614.78,1966.1301,1340.8593,260.2361751,127588.6507,36.91109304,0.001980215,1980.214636,429015.2801
71.375,500677.8906,451410.38,795.5913,1202.125,260.2361751,127588.6507,36.91109304,0.001208237,1208.237293,430223.5174
71.09375,501130.8281,451915.34,504.97668,452.9375,260.2361751,127588.6507,36.91109304,0.000885236,885.2363977,431108.7538
70.7109375,502572.0156,452663.34,747.9848,1441.1875,260.2361751,127588.6507,36.91109304,0.000951495,951.4954202,432060.2492
70.9453125,503355.0625,453563.6,900.2636,783.0469,260.2361751,127588.6507,36.91109304,0.000946434,946.4337278,433006.6829
71.09375,504954.4844,454594.12,1030.5435,1599.4219,260.2361751,127588.6507,36.91109304,0.00091599,915.9902604,433922.6732
71.515625,505758.1719,455632,1037.8873,803.6875,260.2361751,127588.6507,36.91109304,0.000905766,905.765689,434828.4389
71.8671875,506565.625,456608.1,976.08923,807.4531,260.2361751,127588.6507,36.91109304,0.000873909,873.9085751,435702.3475
72.1484375,508117.9219,457481.28,873.1934,1552.2969,260.2361751,127588.6507,36.91109304,0.000863096,863.0961558,436565.4436
72.3046875,508730.4063,458204,722.71735,612.4844,260.2361751,127588.6507,36.91109304,0.000849421,849.421038,437414.8647
72.125,509958.5938,458892.34,688.32904,1228.1875,260.2361751,127588.6507,36.91109304,0.000810504,810.5036653,438225.3683
71.984375,510580.3281,459590.06,697.7252,621.7343,260.2361751,127588.6507,36.91109304,0.000800337,800.3366655,439025.705
71.8359375,511878.3125,460321.38,731.3018,1297.9844,260.2361751,127588.6507,36.91109304,0.000798511,798.5111963,439824.2162
71.75,512548.25,461095.25,773.86066,669.9375,260.2361751,127588.6507,36.91109304,0.000795925,795.9247508,440620.1409
71.7578125,513897.2031,461868.12,772.87256,1348.9531,260.2361751,127588.6507,36.91109304,0.000797817,797.817125,441417.9581
71.734375,514538.9688,462629.47,761.34174,641.7657,260.2361751,127588.6507,36.91109304,0.000799933,799.932857,442217.8909
71.703125,515804.1875,463379.78,750.31177,1265.2187,260.2361751,127588.6507,36.91109304,0.000805294,805.2935994,443023.1845
71.6328125,516477.1875,464148.72,768.9523,673,260.2361751,127588.6507,36.91109304,0.000812183,812.1826113,443835.3671
71.625,517132.6406,464927.38,778.6407,655.4531,260.2361751,127588.6507,36.91109304,0.000818107,818.1065619,444653.4737
71.625,518431.625,465697.72,770.34576,1298.9844,260.2361751,127588.6507,36.91109304,0.000816147,816.1468687,445469.6206
71.6015625,519105.5625,466462.75,765.03656,673.9375,260.2361751,127588.6507,36.91109304,0.000829616,829.6164587,446299.237
71.578125,520463.7188,467224.94,762.1836,1358.1563,260.2361751,127588.6507,36.91109304,0.000879786,879.7860754,447179.0231
71.546875,521141.2031,467988.4,763.4685,677.4843,260.2361751,127588.6507,36.91109304,0.000911927,911.9265878,448090.9497
71.5,522479.4219,468778.06,789.6446,1338.2188,260.2361751,127588.6507,36.91109304,0.000932553,932.5526734,449023.5024
71.5546875,523190.8281,469537.7,759.6098,711.4062,260.2361751,127588.6507,36.91109304,0.000942914,942.9143633,449966.4167
71.4765625,523870.3281,470307.03,769.33936,679.5,260.2361751,127588.6507,36.91109304,0.000905037,905.0374874,450871.4542
71.4921875,525213.8906,471061.38,754.33954,1343.5625,260.2361751,127588.6507,36.91109304,0.000909566,909.5660477,451781.0203
71.4296875,525886.875,471816.56,755.17804,672.9844,260.2361751,127588.6507,36.91109304,0.000910989,910.9890643,452692.0093
71.390625,527190.9531,472584.94,768.3812,1304.0781,260.2361751,127588.6507,36.91109304,0.000915326,915.3256052,453607.3349
71.375,527809.375,473360.2,775.2602,618.4219,260.2361751,127588.6507,36.91109304,0.000912606,912.6064319,454519.9414
71.375,528422.1094,474125.94,765.7346,612.7344,260.2361751,127588.6507,36.91109304,0.000915044,915.044372,455434.9857
71.3359375,529652.2656,474897.7,771.751,1230.1562,260.2361751,127588.6507,36.91109304,0.000912793,912.7925999,456347.7783
71.328125,530869.9063,475672.28,774.605,1217.6407,260.2361751,127588.6507,36.91109304,0.000919617,919.6173577,457267.3957
71.328125,531487.4219,476432.25,759.9634,617.5156,260.2361751,127588.6507,36.91109304,0.000899713,899.7129696,458167.1087
71.28125,532104.5,477194.5,762.2494,617.0781,260.2361751,127588.6507,36.91109304,0.000842012,842.0115558,459009.1202
71.25,533369.7188,477971.56,777.0747,1265.2188,260.2361751,127588.6507,36.91109304,0.000816531,816.5306071,459825.6508
71.2578125,534579.3594,478744.8,773.23883,1209.6406,260.2361751,127588.6507,36.91109304,0.000813431,813.4306876,460639.0815
71.2265625,535201.3438,479531.34,786.52045,621.9844,260.2361751,127588.6507,36.91109304,0.000810146,810.1455659,461449.2271
71.25,535846.3594,480316.44,785.10657,645.0156,260.2361751,127588.6507,36.91109304,0.000803659,803.6587059,462252.8858
71.2578125,537135.4219,481092.28,775.8516,1289.0625,260.2361751,127588.6507,36.91109304,0.000786769,786.7692798,463039.6551
71.2421875,537770.7813,481874.38,782.094,635.3594,260.2361751,127588.6507,36.91109304,0.000782711,782.7107548,463822.3658
71.2265625,539113.0313,482687.75,813.36646,1342.25,260.2361751,127588.6507,36.91109304,0.000785344,785.3438356,464607.7096
71.28125,539796.5469,483512.97,825.2075,683.5156,260.2361751,127588.6507,36.91109304,0.00077495,774.9496129,465382.6593
71.375,541033.2188,484286.03,773.0551,1236.6719,260.2361751,127588.6507,36.91109304,0.000779657,779.6573136,466162.3166
71.3515625,541622.8906,485012.8,726.78955,589.6718,260.2361751,127588.6507,36.91109304,0.000784738,784.73794,466947.0545
71.25,542208.8594,485748.88,736.0542,585.9688,260.2361751,127588.6507,36.91109304,0.000783174,783.1742857,467730.2288
71.1640625,543418.5156,486554.56,805.67865,1209.6562,260.2361751,127588.6507,36.91109304,0.000789402,789.4018447,468519.6306
71.2265625,544042.5,487398.12,843.5707,623.9844,260.2361751,127588.6507,36.91109304,0.000836038,836.0381405,469355.6688
71.2421875,545310.25,488290.88,892.76373,1267.75,260.2361751,127588.6507,36.91109304,0.000867432,867.432389,470223.1012
71.375,545947.6875,489099.9,809.04425,637.4375,260.2361751,127588.6507,36.91109304,0.000875933,875.9332378,471099.0344
71.4765625,546850.3438,489529.8,429.90057,902.6563,260.2361751,127588.6507,36.91109304,0.000784715,784.7154359,471883.7498
70.6484375,546958.7813,489712.2,182.38875,108.4375,260.2361751,127588.6507,36.91109304,0.000538153,538.1526423,472421.9025
68.875,546958.7813,489809.7,97.50197,0,260.2361751,127588.6507,36.91109304,0.000420986,420.9864296,472842.8889
66.515625,546958.7813,489884.06,74.36029,0,260.2361751,127588.6507,36.91109304,0.000334251,334.2509104,473177.1398
64,546968.75,489973.47,89.40276,9.9687,260.2361751,127588.6507,36.91109304,0.000340541,340.540639,473517.6805
60.75,547242.375,490070.84,97.39015,273.625,260.2361751,127588.6507,36.91109304,0.000333257,333.2568967,473850.9374
58.0703125,547761.4688,490218.5,147.64445,519.0938,260.2361751,127588.6507,36.91109304,0.000321624,321.6240535,474172.5614
55.421875,547761.4688,490409.44,190.94594,0,260.2361751,127588.6507,36.91109304,0.000290669,290.669158,474463.2306
53.390625,548047.2813,490670.88,261.42767,285.8125,260.2361751,127588.6507,36.91109304,0.000353754,353.7536743,474816.9843
52.1875,548391.8438,490997.94,327.05798,344.5625,260.2361751,127588.6507,36.91109304,0.000458863,458.8632478,475275.8475
51.4140625,548606.1875,491332.66,334.70862,214.3437,260.2361751,127588.6507,36.91109304,0.000446435,446.4350897,475722.2826
50.25,549391.7813,491812.66,480.01004,785.5938,260.2361751,127588.6507,36.91109304,0.000415725,415.724511,476138.0071
50.15625,549974.7188,492409.12,596.458,582.9375,260.2361751,127588.6507,36.91109304,0.000499111,499.1113982,476637.1185
50.3125,550938.2656,492968.84,559.72687,963.5468,260.2361751,127588.6507,36.91109304,0.0005596,559.600216,477196.7187
50.296875,551403.5938,493507.03,538.1999,465.3282,260.2361751,127588.6507,36.91109304,0.00057763,577.6298564,477774.3486
50.25,552340.3438,494062.25,555.2249,936.75,260.2361751,127588.6507,36.91109304,0.000586433,586.4330659,478360.7816
50.296875,552833.2031,494621.8,559.5568,492.8593,260.2361751,127588.6507,36.91109304,0.000585121,585.1214043,478945.903
50.359375,553766.3281,495159.6,537.79285,933.125,260.2361751,127588.6507,36.91109304,0.000583453,583.4526944,479529.3557
50.296875,554239.3125,495712.47,552.8842,472.9844,260.2361751,127588.6507,36.91109304,0.000587517,587.5173914,480116.8731
50.34375,554702.3594,496273.34,560.8883,463.0469,260.2361751,127588.6507,36.91109304,0.00058931,589.3100075,480706.1831
50.375,555678.6875,496845.44,572.1085,976.3281,260.2361751,127588.6507,36.91109304,0.000591105,591.1050609,481297.2882
50.4296875,556180.8281,497443.7,598.23444,502.1406,260.2361751,127588.6507,36.91109304,0.000589146,589.1456529,481886.4338
50.59375,557208.3438,498035.53,591.8382,1027.5157,260.2361751,127588.6507,36.91109304,0.000584398,584.3981334,482470.832
